country,quarter,PRITHVI_MOISTURE_EXTENT
PHL,2016-01-01,0.11716524216524217
PHL,2016-04-01,0.043625356125356125
PHL,2016-07-01,0.00551994301994302
PHL,2016-10-01,0.0
PHL,2017-01-01,0.0073005698005698
PHL,2017-04-01,0.004985754985754986
PHL,2017-07-01,0.0
PHL,2017-10-01,0.0
PHL,2018-01-01,0.02492877492877493
PHL,2018-04-01,0.024394586894586897
PHL,2018-07-01,0.0073005698005698
PHL,2018-10-01,0.01834045584045584
PHL,2019-01-01,0.1396011396011396
PHL,2019-04-01,0.04398148148148148
PHL,2019-07-01,0.01940883190883191
PHL,2019-10-01,0.011396011396011395
PHL,2020-01-01,0.12642450142450143
PHL,2020-04-01,0.04825498575498575
PHL,2020-07-01,0.0010683760683760683
PHL,2020-10-01,0.0
PHL,2021-01-01,0.00035612535612535614
PHL,2021-04-01,0.018162393162393164
PHL,2021-07-01,0.00017806267806267807
PHL,2021-10-01,0.0012464387464387464
PHL,2022-01-01,0.018162393162393164
PHL,2022-04-01,0.0007122507122507123
PHL,2022-07-01,0.0010683760683760683
PHL,2022-10-01,0.005876068376068376
PHL,2023-01-01,0.04006410256410257
PHL,2023-04-01,0.008012820512820512
PHL,2023-07-01,0.002492877492877493
PHL,2023-10-01,0.007478632478632479
PHL,2024-01-01,0.12873931623931625
PHL,2024-04-01,0.0706908831908832
PHL,2024-07-01,0.0
PHL,2024-10-01,0.0008903133903133903
THA,1981-01-01,0.1734292073275124
THA,1981-04-01,0.004793699708953946
THA,1981-07-01,0.004622496147919877
THA,1981-10-01,0.07087827426810478
THA,1982-01-01,0.18438623523369282
THA,1982-04-01,0.002054442732408834
THA,1982-07-01,0.00017120356103406952
THA,1982-10-01,0.07139188495120698
THA,1983-01-01,0.24191063174114022
THA,1983-04-01,0.04280089025851738
THA,1983-07-01,0.00017120356103406952
THA,1983-10-01,0.04536894367402842
THA,1984-01-01,0.1391884951206985
THA,1984-04-01,0.0006848142441362781
THA,1984-07-01,0.002396849854476973
THA,1984-10-01,0.0965588084232152
THA,1985-01-01,0.15288478000342406
THA,1985-04-01,0.001027221366204417
THA,1985-07-01,0.00017120356103406952
THA,1985-10-01,0.08457455915083034
THA,1986-01-01,0.23831535695942474
THA,1986-04-01,0.0030816640986132513
THA,1986-07-01,0.002396849854476973
THA,1986-10-01,0.040746447526108544
THA,1987-01-01,0.2004793699708954
THA,1987-04-01,0.009073788734805684
THA,1987-07-01,0.00017120356103406952
THA,1987-10-01,0.07361753124464988
THA,1988-01-01,0.16264338298236605
THA,1988-04-01,0.0015408320493066254
THA,1988-07-01,0.0
THA,1988-10-01,0.1032357473035439
THA,1989-01-01,0.1705187467899332
THA,1989-04-01,0.019174798835815788
THA,1989-07-01,0.00017120356103406952
THA,1989-10-01,0.11265194316041773
THA,1990-01-01,0.18883752782057864
THA,1990-04-01,0.004793699708953946
THA,1990-07-01,0.0059921246361924335
THA,1990-10-01,0.08885464817668208
THA,1991-01-01,0.19174798835815784
THA,1991-04-01,0.0025680534155110425
THA,1991-07-01,0.00034240712206813905
THA,1991-10-01,0.0600924499229584
THA,1992-01-01,0.14569423043999316
THA,1992-04-01,0.04040404040404041
THA,1992-07-01,0.0005136106831022085
THA,1992-10-01,0.03287108371854135
THA,1993-01-01,0.1696627289847629
THA,1993-04-01,0.0029104605375791814
THA,1993-07-01,0.00017120356103406952
THA,1993-10-01,0.11196712891628145
THA,1994-01-01,0.17017633966786508
THA,1994-04-01,0.0025680534155110425
THA,1994-07-01,0.0015408320493066256
THA,1994-10-01,0.07190549563430919
THA,1995-01-01,0.20253381270330426
THA,1995-04-01,0.012669063516521145
THA,1995-07-01,0.00017120356103406952
THA,1995-10-01,0.09056668378702276
THA,1996-01-01,0.16795069337442217
THA,1996-04-01,0.0
THA,1996-07-01,0.0
THA,1996-10-01,0.0667693888032871
THA,1997-01-01,0.18952234206471497
THA,1997-04-01,0.00719054956343092
THA,1997-07-01,0.00017120356103406952
THA,1997-10-01,0.0975860297894196
THA,1998-01-01,0.18952234206471497
THA,1998-04-01,0.023797294983735662
THA,1998-07-01,0.0
THA,1998-10-01,0.0544427324088341
THA,1999-01-01,0.12497859955487074
THA,1999-04-01,0.0
THA,1999-07-01,0.00034240712206813905
THA,1999-10-01,0.04810820065057353
THA,2000-01-01,0.08115048793014895
THA,2000-04-01,0.0
THA,2000-07-01,0.0005136106831022085
THA,2000-10-01,0.09193631227529532
THA,2001-01-01,0.14997431946584489
THA,2001-04-01,0.01061462078411231
THA,2001-07-01,0.0008560178051703475
THA,2001-10-01,0.08440335558979627
THA,2002-01-01,0.16640986132511557
THA,2002-04-01,0.003766478342749529
THA,2002-07-01,0.007361753124464989
THA,2002-10-01,0.019174798835815784
THA,2003-01-01,0.0926211265194316
THA,2003-04-01,0.009244992295839754
THA,2003-07-01,0.0006848142441362781
THA,2003-10-01,0.11881527135764425
THA,2004-01-01,0.14038692004793699
THA,2004-04-01,0.011299435028248588
THA,2004-07-01,0.0017120356103406953
THA,2004-10-01,0.13131313131313133
THA,2005-01-01,0.21040917651087143
THA,2005-04-01,0.013011470638589283
THA,2005-07-01,0.0017120356103406953
THA,2005-10-01,0.04947782913884608
THA,2006-01-01,0.12497859955487074
THA,2006-04-01,0.0
THA,2006-07-01,0.0006848142441362781
THA,2006-10-01,0.1016949152542373
THA,2007-01-01,0.1633281972265023
THA,2007-04-01,0.0029104605375791814
THA,2007-07-01,0.00017120356103406952
THA,2007-10-01,0.09690121554528335
THA,2008-01-01,0.1100838897449067
THA,2008-04-01,0.0
THA,2008-07-01,0.0
THA,2008-10-01,0.0522170861153912
THA,2009-01-01,0.13507960965588084
THA,2009-04-01,0.002396849854476973
THA,2009-07-01,0.00017120356103406952
THA,2009-10-01,0.09690121554528335
THA,2010-01-01,0.064030131826742
THA,2010-04-01,0.013525081321691492
THA,2010-07-01,0.00034240712206813905
THA,2010-10-01,0.028077384009587397
THA,2011-01-01,0.12258174970039376
THA,2011-04-01,0.00017120356103406952
THA,2011-07-01,0.00017120356103406952
THA,2011-10-01,0.09347714432460195
THA,2012-01-01,0.02568053415511043
THA,2012-04-01,0.006505735319294641
THA,2012-07-01,0.0027392569765451124
THA,2012-10-01,0.0482794042116076
THA,2013-01-01,0.08851224105461393
THA,2013-04-01,0.005992124636192433
THA,2013-07-01,0.001027221366204417
THA,2013-10-01,0.02105803800719055
THA,2014-01-01,0.2122924156822462
THA,2014-04-01,0.005307310392056155
THA,2014-07-01,0.00359527478171546
THA,2014-10-01,0.07276151343947954
THA,2015-01-01,0.11248073959938366
THA,2015-04-01,0.0022256462934429036
THA,2015-07-01,0.00017120356103406952
THA,2015-10-01,0.044684129429892146
THA,2016-01-01,0.14209895565827768
THA,2016-04-01,0.03903441191576785
THA,2016-07-01,0.0011984249272384865
THA,2016-10-01,0.042972093819551443
THA,2017-01-01,0.07943845231980824
THA,2017-04-01,0.00034240712206813905
THA,2017-07-01,0.0013696284882725562
THA,2017-10-01,0.013011470638589283
THA,2018-01-01,0.05564115733607259
THA,2018-04-01,0.00034240712206813905
THA,2018-07-01,0.006163328197226502
THA,2018-10-01,0.014894709809964048
THA,2019-01-01,0.11590481082006505
THA,2019-04-01,0.015750727615134397
THA,2019-07-01,0.0015408320493066256
THA,2019-10-01,0.09895565827769216
THA,2020-01-01,0.2470467385721623
THA,2020-04-01,0.00017120356103406952
THA,2020-07-01,0.00017120356103406952
THA,2020-10-01,0.08183530217428522
THA,2021-01-01,0.16127375449409348
THA,2021-04-01,0.00017120356103406952
THA,2021-07-01,0.00034240712206813905
THA,2021-10-01,0.062489299777435364
THA,2022-01-01,0.06608457455915083
THA,2022-04-01,0.00017120356103406952
THA,2022-07-01,0.0006848142441362781
THA,2022-10-01,0.04177366889231296
THA,2023-01-01,0.1224105461393597
THA,2023-04-01,0.009416195856873822
THA,2023-07-01,0.00017120356103406952
THA,2023-10-01,0.05581236089710665
THA,2024-01-01,0.12155452833418935
THA,2024-04-01,0.024995719910974146
THA,2024-07-01,0.0008560178051703475
THA,2024-10-01,0.06950864577983222
ZAF,1981-01-01,0.020400079223608637
ZAF,1981-04-01,0.03673994850465439
ZAF,1981-07-01,0.10061398296692414
ZAF,1981-10-01,0.00683303624480095
ZAF,1982-01-01,0.0196078431372549
ZAF,1982-04-01,0.06337888690829867
ZAF,1982-07-01,0.10209942562883739
ZAF,1982-10-01,0.002772826302238067
ZAF,1983-01-01,0.012576747870865518
ZAF,1983-04-01,0.029114676173499703
ZAF,1983-07-01,0.08100613982966924
ZAF,1983-10-01,0.0014854426619132501
ZAF,1984-01-01,0.020202020202020204
ZAF,1984-04-01,0.05842741136858784
ZAF,1984-07-01,0.11378490790255497
ZAF,1984-10-01,0.0049514755397108345
ZAF,1985-01-01,0.000990295107942167
ZAF,1985-04-01,0.11853832442067735
ZAF,1985-07-01,0.2474747474747475
ZAF,1985-10-01,0.0012873836403248168
ZAF,1986-01-01,0.023668053079817786
ZAF,1986-04-01,0.09784115666468607
ZAF,1986-07-01,0.12408397702515349
ZAF,1986-10-01,0.020102990691225984
ZAF,1987-01-01,0.05565458506634977
ZAF,1987-04-01,0.0872449990097049
ZAF,1987-07-01,0.10001980590215885
ZAF,1987-10-01,0.016636957813428402
ZAF,1988-01-01,0.025450584274113685
ZAF,1988-04-01,0.014854426619132501
ZAF,1988-07-01,0.05763517528223411
ZAF,1988-10-01,0.002475737769855417
ZAF,1989-01-01,0.0005941770647653
ZAF,1989-04-01,0.027926322043969106
ZAF,1989-07-01,0.1585462467815409
ZAF,1989-10-01,0.010596157654981184
ZAF,1990-01-01,0.013071895424836602
ZAF,1990-04-01,0.05060408001584472
ZAF,1990-07-01,0.14527629233511585
ZAF,1990-10-01,0.02901564666270549
ZAF,1991-01-01,0.018815607050901167
ZAF,1991-04-01,0.07724301841948901
ZAF,1991-07-01,0.17072687660922958
ZAF,1991-10-01,0.0041592394533571005
ZAF,1992-01-01,0.006734006734006734
ZAF,1992-04-01,0.20687264804911865
ZAF,1992-07-01,0.1687462863933452
ZAF,1992-10-01,0.034858387799564274
ZAF,1993-01-01,0.026143790849673203
ZAF,1993-04-01,0.11536938007526243
ZAF,1993-07-01,0.18072885719944543
ZAF,1993-10-01,0.0071301247771836
ZAF,1994-01-01,0.021291344820756588
ZAF,1994-04-01,0.1721132897603486
ZAF,1994-07-01,0.19439492968904734
ZAF,1994-10-01,0.01277480689245395
ZAF,1995-01-01,0.006337888690829868
ZAF,1995-04-01,0.10160427807486631
ZAF,1995-07-01,0.18746286393345216
ZAF,1995-10-01,0.00039611804317686675
ZAF,1996-01-01,0.007130124777183601
ZAF,1996-04-01,0.10932857991681522
ZAF,1996-07-01,0.04585066349772232
ZAF,1996-10-01,0.00019805902158843337
ZAF,1997-01-01,0.018221429986135868
ZAF,1997-04-01,0.006535947712418301
ZAF,1997-07-01,0.058724499900970485
ZAF,1997-10-01,0.016537928302634185
ZAF,1998-01-01,0.006734006734006734
ZAF,1998-04-01,0.168647256882551
ZAF,1998-07-01,0.1729055258467023
ZAF,1998-10-01,0.007526242820360467
ZAF,1999-01-01,0.015151515151515152
ZAF,1999-04-01,0.10477322242028124
ZAF,1999-07-01,0.17518320459496928
ZAF,1999-10-01,0.0038621509209744507
ZAF,2000-01-01,0.0046543870073281835
ZAF,2000-04-01,0.0790255496137849
ZAF,2000-07-01,0.18013468013468015
ZAF,2000-10-01,0.032184591008120426
ZAF,2001-01-01,0.014953456129926719
ZAF,2001-04-01,0.06932065755595167
ZAF,2001-07-01,0.09724697959992078
ZAF,2001-10-01,0.0041592394533571
ZAF,2002-01-01,0.006833036244800951
ZAF,2002-04-01,0.02653990889285007
ZAF,2002-07-01,0.06833036244800951
ZAF,2002-10-01,0.018320459496930085
ZAF,2003-01-01,0.02653990889285007
ZAF,2003-04-01,0.15181224004753416
ZAF,2003-07-01,0.23658150128738364
ZAF,2003-10-01,0.032580709051297285
ZAF,2004-01-01,0.017033075856605268
ZAF,2004-04-01,0.16785502079619727
ZAF,2004-07-01,0.14993067934244406
ZAF,2004-10-01,0.019211725094078036
ZAF,2005-01-01,0.010398098633392751
ZAF,2005-04-01,0.09635571400277282
ZAF,2005-07-01,0.2416320063378887
ZAF,2005-10-01,0.036442859972271736
ZAF,2006-01-01,0.025747672806496338
ZAF,2006-04-01,0.08100613982966924
ZAF,2006-07-01,0.11665676371558724
ZAF,2006-10-01,0.017726282432164786
ZAF,2007-01-01,0.028619528619528618
ZAF,2007-04-01,0.1223014458308576
ZAF,2007-07-01,0.30382253911665674
ZAF,2007-10-01,0.00029708853238265
ZAF,2008-01-01,0.006535947712418301
ZAF,2008-04-01,0.06852842146959794
ZAF,2008-07-01,0.3145177262824322
ZAF,2008-10-01,0.04842543077837195
ZAF,2009-01-01,0.044761338878985944
ZAF,2009-04-01,0.045949693008516534
ZAF,2009-07-01,0.21202218261041791
ZAF,2009-10-01,0.020400079223608637
ZAF,2010-01-01,0.020895226777579715
ZAF,2010-04-01,0.16161616161616163
ZAF,2010-07-01,0.3605664488017429
ZAF,2010-10-01,0.04763319469201822
ZAF,2011-01-01,0.010398098633392751
ZAF,2011-04-01,0.024460289166171517
ZAF,2011-07-01,0.19102792632204393
ZAF,2011-10-01,0.052782729253317485
ZAF,2012-01-01,0.025648643295702118
ZAF,2012-04-01,0.12160823925529807
ZAF,2012-07-01,0.19182016240839772
ZAF,2012-10-01,0.04495939790057437
ZAF,2013-01-01,0.03545256486432957
ZAF,2013-04-01,0.16250742721330955
ZAF,2013-07-01,0.3152109328579917
ZAF,2013-10-01,0.02980788274905922
ZAF,2014-01-01,0.006139829669241433
ZAF,2014-04-01,0.1514161220043573
ZAF,2014-07-01,0.28055060408001586
ZAF,2014-10-01,0.04278074866310161
ZAF,2015-01-01,0.05763517528223411
ZAF,2015-04-01,0.18241235888294713
ZAF,2015-07-01,0.13398692810457516
ZAF,2015-10-01,0.12725292137056843
ZAF,2016-01-01,0.024163200633788868
ZAF,2016-04-01,0.08169934640522876
ZAF,2016-07-01,0.1775599128540305
ZAF,2016-10-01,0.15795206971677558
ZAF,2017-01-01,0.047435135670429784
ZAF,2017-04-01,0.1940978411566647
ZAF,2017-07-01,0.37819370172311345
ZAF,2017-10-01,0.03832442067736185
ZAF,2018-01-01,0.01733016438898792
ZAF,2018-04-01,0.1603287779758368
ZAF,2018-07-01,0.21509209744503863
ZAF,2018-10-01,0.11744899980194097
ZAF,2019-01-01,0.0647653000594177
ZAF,2019-04-01,0.2156862745098039
ZAF,2019-07-01,0.40027728263022383
ZAF,2019-10-01,0.1509209744503862
ZAF,2020-01-01,0.030005941770647655
ZAF,2020-04-01,0.19281045751633985
ZAF,2020-07-01,0.30243612596553776
ZAF,2020-10-01,0.04971281441869677
ZAF,2021-01-01,0.02594573182808477
ZAF,2021-04-01,0.1359675183204595
ZAF,2021-07-01,0.26737967914438504
ZAF,2021-10-01,0.0029708853238265
ZAF,2022-01-01,0.00920974450386215
ZAF,2022-04-01,0.047435135670429784
ZAF,2022-07-01,0.12962962962962962
ZAF,2022-10-01,0.011388393741334919
ZAF,2023-01-01,0.00623885918003565
ZAF,2023-04-01,0.06506238859180036
ZAF,2023-07-01,0.20578332343038228
ZAF,2023-10-01,0.03347197464844524
ZAF,2024-01-01,0.02228163992869875
ZAF,2024-04-01,0.1335908100613983
ZAF,2024-07-01,0.27748068924539515
ZAF,2024-10-01,0.08684888096652803
