country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD_OLD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star,country_add,dates,PRITHVI_MOISTURE_STD_ALL,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_FARM,PRITHVI_MOISTURE_NO_FARM
CHL,8.903647077483324,4.227600740788118,7.251324965,,,7/1/25,2025,4.478020073503479,0.6505190230777927,2.327173248,4.8,,-0.323333333,,,,,,,-0.074507788,,CHL,NaT,NaN,NaN,NaN,NaN
COL,,19.700027200241376,1.3269598470363464,5.026044983,14.06037248177893,1/1/97,1997,18.505966137200137,13.360174661171486,4.314068944306992,10.2,2.5045976004904213,-0.383333333,0.4050104647134788,-1.388433333,0.211489899,0.072495791,,9.846127335190136,4.137115826389488,,COL,1-Jan-97,0.000308634,-2.31E-06,-2.31E-06,-0.00015996
COL,,18.61256748876292,1.8613613192281608,13.513476790107326,14.81684746,4/1/97,1997,18.505966137200137,13.360174661171486,4.311271716,10.1,-4.801525394,0.63,-0.25986166,0.7465327893557638,0.011153199,0.001788721,,9.010738895,3.0983285751929888,,COL,1-Apr-97,3.55070284560687e-05,-5.28E-06,-5.28E-06,-0.00035001
COL,,17.945676489775476,21.580200183403896,17.932833314026396,16.69153682945739,7/1/97,1997,18.505966137200137,13.360174661171486,4.674702492340366,8.7,-5.42730203,1.86,0.025158543,-0.245479307,0.083017677,0.051241582,,7.886103090680157,14.44536385300071,,COL,1-Jul-97,-0.000449085,-9.56E-06,-9.56E-06,-0.000611082
COL,,17.76559337002077,28.67217729501754,7.00731332,17.27543964610833,10/1/97,1997,18.505966137200137,13.360174661171486,4.483552816031211,8.6,-11.52826123,2.3533333333333335,0.8808544115330809,-0.768916656,0.1223695286195286,0.067550505,,8.132763743,27.77350976664733,,COL,1-Oct-97,-0.000643909,-1.12E-05,-1.12E-05,-0.000821967
COL,,18.38363124516924,28.13054308,5.6748067184066775,20.15719870829402,1/1/98,1998,18.70223979128145,24.342733384041594,4.855526883310857,7.3,-20.35027766,1.9166666666666667,2.4151993545919512,-1.19188373,0.1565656565656565,0.3995159932659932,,10.296303764620482,39.83625274,,COL,1-Jan-98,-0.000784193,-1.14E-05,-1.14E-05,-0.000824302
COL,,20.709500235349253,25.16322164167455,-5.172780336,29.98095116394921,4/1/98,1998,18.70223979128145,24.342733384041594,4.092790086,7,-18.2629279,0.32,0.4480242543270145,1.751664148803696,0.005997475,0.083438552,,12.29156783437016,73.19355199692818,,COL,1-Apr-98,-0.000255386,-5.51E-06,-5.51E-06,-0.000477057
COL,,19.00162478206713,24.86459595432773,-12.16415382,24.64376958448428,7/1/98,1998,18.70223979128145,24.342733384041594,4.103452727565782,7.9,-22.54974208,-1.176666667,-0.362589038,0.7911131486155782,0.027988215,0.004945286,,15.579111479140868,36.831832934203355,,COL,1-Jul-98,0.000358595,-1.89E-06,-1.89E-06,-0.000189035
COL,,16.714202902540176,19.212572859815392,-10.42313708,15.76592950287927,10/1/98,1998,18.70223979128145,24.342733384041594,4.883126568525764,9.2,-24.64637002,-1.536666667,-0.045752038,0.1423289850459796,0.016624579,0.001683502,,15.266904882717888,12.903384043623019,,COL,1-Oct-98,0.000765668,-4.12E-07,-4.12E-07,-4.98E-05
COL,,15.315763954703998,12.921658578971009,-7.959753687,15.34320613937429,1/1/99,1999,10.968690339242226,22.7842253,4.816336792733988,9,-16.1433267,-1.32,-0.284362617,-0.524814163,0.03030303,0.000105219,,11.503197221580818,13.305991907470403,1.883969483857969,COL,1-Jan-99,0.001298532,-1.49E-09,-1.49E-09,-8.17E-06
COL,,10.027810009631022,27.076241342880625,-4.52528508,2.176134515517436,4/1/99,1999,10.968690339242226,22.7842253,4.721885912228041,7.9,-3.119260323,-1.15,-1.019564123,1.228161613169997,0.001578283,0,,8.377403700026509,3.344366438118083,1.501924914429368,COL,1-Apr-99,0.001127789,-6.97E-08,-6.97E-08,-3.91E-05
COL,,9.129861784,29.632104874208775,18.196582324660216,1.927308040575816,7/1/99,1999,10.968690339242226,22.7842253,4.791118246732284,7.7,18.299252699131777,-1.16,-1.28170136,0.4798856288750787,0.041035354,0,,5.133911934473604,9.210556804765622,5.924251434974025,COL,1-Jul-99,0.000863926,-5.49E-08,-5.49E-08,-2.98E-05
COL,,9.401325609104806,21.506896395198783,22.784117944308015,6.578239614393326,10/1/99,1999,10.968690339242226,22.7842253,4.8235742707329665,6.8,34.541249578555444,-1.516666667,-0.550361348,-0.28590023,0.082807239,0,,4.678087840388634,8.618126193772692,11.40858947249562,COL,1-Oct-99,0.000726048,-9.89E-08,-9.89E-08,-5.60E-05
COL,,8.969392397678622,27.260989494688648,23.924337857277457,7.832014432777381,1/1/00,2000,9.226074154022795,19.848182999507337,4.224744861233032,8.8,49.19810018035218,-1.433333333,0.3023436706145795,-1.540194603,0.1861321548821548,0.089225589,,4.300867564068376,2.5395352716318547,12.870509088457016,COL,1-Jan-00,0.000241428,-2.43E-07,-2.43E-07,-0.000344734
COL,,9.877872737,23.49806593152821,22.78972794191461,12.01148484773457,4/1/00,2000,9.226074154022795,19.848182999507337,5.2444568111355006,9.2,35.45952884948787,-0.84,-0.768590709,1.6553002707165232,0.001999158,0.000105219,,4.884106489288483,8.671302929813182,13.231512267126446,COL,1-Apr-00,0.000179163,-2.87E-07,-2.87E-07,-0.000207339
COL,,9.199092026554467,9.666033798152965,9.730432173567571,9.533396063156992,7/1/00,2000,9.226074154022795,19.848182999507337,3.973172352551902,8.9,28.325668739012233,-0.56,-1.040915799,0.8339201787436327,0.019044613,0.002420034,,5.824835543485127,5.357784376910717,11.719613149288326,COL,1-Jul-00,0.00046017,-2.97E-07,-2.97E-07,-0.000124682
COL,,8.857939455225372,18.96764277365952,-2.711564905,8.853018228633896,10/1/00,2000,9.226074154022795,19.848182999507337,2.9055943095086967,7.6,21.655011882152778,-0.803333333,-0.367941401,-0.168719917,0.025042088,0.000631313,,6.070378363354505,13.083253312441107,9.764382874982106,COL,1-Oct-00,0.000559402,-3.79E-07,-3.79E-07,-0.000133869
COL,,8.112382831283615,18.396052388858152,1.3228837789788894,7.902282526147104,1/1/01,2001,7.967196760408962,8.516522213822796,2.1975051856706784,9.5,6.119343305575531,-0.613333333,0.24376619,-1.575586567,0.2292718855218855,0.035248316,,5.878763507704672,15.39712165185578,4.948108682370833,COL,1-Jan-01,0.000561059,-1.29E-06,-1.29E-06,-0.000216748
COL,,7.922254706692211,7.467591661952855,-2.51925599,8.674779771,4/1/01,2001,7.967196760408962,8.516522213822796,0.9962983270431104,8.6,2.2584247938725266,-0.34,-0.385300836,0.6324593734486277,0.015151515,0.00368266,,5.531860459212434,12.960165124275525,3.134225458866372,COL,1-Apr-01,0.000222736,-3.42E-06,-3.42E-06,-0.000390051
COL,,8.026383790628433,5.421153029029124,-7.878042907,11.27009971251974,7/1/01,2001,7.967196760408962,8.516522213822796,0.4892362925611015,8,-12.90081349,-0.096666667,-0.699104922,0.2560122519393726,0.062710438,0.016203704,,5.110683612676615,12.27869812696867,0.1487653619828775,COL,1-Jul-01,-0.000200144,-7.58E-06,-7.58E-06,-0.000568651
COL,,7.807765713031589,2.781291775451056,-17.63922699,11.52991587618174,10/1/01,2001,7.967196760408962,8.516522213822796,0.1673182937314887,7.5,-27.77668744,-0.306666667,0.2551614578041513,-0.068887829,0.040614478,0.02020202,,4.535300735802328,10.382529784910183,-7.811323913,COL,1-Oct-01,-0.000308582,-6.78E-06,-6.78E-06,-0.000496547
COL,,6.651319306598369,-2.135403818,-14.03498199,9.063425246651628,1/1/02,2002,6.3527177712967395,12.127927706524435,1.3372586567694578,9,-19.22828233,-0.06,1.244010310137916,-1.619633554,0.2279040404040404,0.1309974747474747,,4.415844678868024,5.256587742895281,-4.59112719,COL,1-Jan-02,-0.000283298,-8.69E-06,-8.69E-06,-0.000498849
COL,,5.915178952682609,4.348696087174031,-15.32622667,8.430028068344285,4/1/02,2002,6.3527177712967395,12.127927706524435,1.3253787532159889,8.9,-7.631648184,0.35,-0.174845349,0.9293342596440236,0.006102694,0.004313973,,4.512109191521622,4.022989346982605,4.758990342347983,COL,1-Apr-02,-0.000121482,-8.56E-06,-8.56E-06,-0.000356652
COL,,6.032783354808791,21.262847366638216,-6.97943243,9.467903632,7/1/02,2002,6.3527177712967395,12.127927706524435,2.1465169830615416,9.7,5.328808119556538,0.9,-0.323273994,0.2484523933916394,0.07081229,0.022306397,,4.542792118124412,7.567838042267315,10.078176893069866,COL,1-Jul-02,-4.63E-05,-9.71E-06,-9.71E-06,-0.000378433
COL,,6.811589471,25.035571190390993,16.28301339417053,12.05412793265172,10/1/02,2002,6.3527177712967395,12.127927706524435,1.992524822195474,9.2,27.557985800658713,1.3633333333333333,0.2517158510840105,-0.307601438,0.062184343,0.002209596,,5.433726813725924,3.1510042467887085,15.280561965384653,COL,1-Oct-02,-0.000125092,-1.19E-05,-1.19E-05,-0.000536773
COL,,7.408322402755196,30.824816582125656,16.025024482844263,10.79368295572006,1/1/03,2003,7.135289518920568,11.854146270740287,1.6792570124718242,11.2,38.21470669061344,0.5333333333333333,1.847714649932519,-1.947247327,0.2596801346801347,0.2445286195286195,,6.275465825078578,3.4756655634709537,20.41736871528775,COL,1-Jan-03,-0.000378595,-1.42E-05,-1.42E-05,-0.000632624
COL,,7.591725090127044,17.44607765484696,14.292879839757887,10.13801211435772,4/1/03,2003,7.135289518920568,11.854146270740287,1.9550651524723903,9.2,11.551535814290226,-0.346666667,-0.133646349,1.326260885713194,0.006944444,0.009048822,,6.542826207091735,-2.995479954,12.742713886153194,COL,1-Apr-03,-0.000306578,-1.21E-05,-1.21E-05,-0.000582044
COL,,7.140483865614233,2.167901898107538,11.679209215684727,7.177877384908204,7/1/03,2003,7.135289518920568,11.854146270740287,3.2311353875128956,10.1,9.217704089233813,0.2466666666666666,-0.735533675,0.3107003206084034,0.04503367,0.008101852,,5.123823748977122,-8.32226102,10.645513053969841,COL,1-Jul-03,-0.000230831,-1.04E-05,-1.04E-05,-0.000518765
COL,,6.400626717185798,-3.022211052,1.7110297341941028,4.401228001948217,10/1/03,2003,7.135289518920568,11.854146270740287,4.300440651057458,10.1,11.88427438779005,0.3933333333333333,0.050802553,0.1577621591817278,0.016203704,0.003787879,,3.945708981,-6.490212293,16.429818703330003,COL,1-Oct-03,-1.45E-05,-8.20E-06,-8.20E-06,-0.000310434
COL,,6.226316501980622,-9.468097693,11.391703050487555,6.147566799544717,1/1/04,2004,5.906359119157889,-9.453100789,4.341952085996703,10.6,7.291476235272154,0.2066666666666666,1.5826943705768637,-1.947865137,0.2824074074074074,0.2123316498316498,,3.5099332395816045,-5.771164458,22.50782037,COL,1-Jan-04,0.000109805,-7.56E-06,-7.56E-06,-0.000320271
COL,,5.640384958327127,-4.179148978,29.35540797211207,5.248613410333836,4/1/04,2004,5.906359119157889,-9.453100789,4.227491217016888,11.6,27.685256518484948,0.086666667,-0.05998286,1.0884444463188834,0.019570707,0.021569865,,3.334901240357342,1.316607366610646,24.538280512396938,COL,1-Apr-04,8.86667835190212e-06,-8.42E-06,-8.42E-06,-0.000395545
COL,,6.020774848806942,-10.18277214,27.45880846,7.194940371,7/1/04,2004,5.906359119157889,-9.453100789,3.494860356231766,9.8,32.35478309915221,0.6866666666666666,-0.628090776,0.2070391479937255,0.046717172,0.009995791,,5.109832682241961,0.22424682536419382,26.897235474915995,COL,1-Jul-04,-6.90E-05,-7.84E-06,-7.84E-06,-0.000396729
COL,,5.7379601675168646,-13.98238434,42.18746702111598,6.854256291489532,10/1/04,2004,5.906359119157889,-9.453100789,3.3511049439547858,8.8,31.053646965737357,0.71,0.4472430253369835,-0.243182,0.065551347,0.024621212,,5.774158818631037,-2.811080534,25.83692676419756,COL,1-Oct-04,-0.000230836,-8.26E-06,-8.26E-06,-0.000498397
COL,,5.238285271503784,-11.26445022,40.466986785288725,5.584686464012414,1/1/05,2005,5.052049539181292,-10.26945102,3.9088432572524257,11.2,27.803823451347597,0.49,1.706300696,-1.489732417,0.1593013468013468,0.2444234006734006,,5.463513554810113,-1.679129975,20.468540120573834,COL,1-Jan-05,-0.000104445,-3.57E-06,-3.57E-06,-0.000343457
COL,,4.9641818950667105,-13.62323028,27.80798801293207,6.116420903966874,4/1/05,2005,5.052049539181292,-10.26945102,3.6177355801611855,11.1,26.38266561,0.1999999999999999,0.6221102151421669,0.9579718198715678,0.006102694,0.053556397,,5.529982695419655,-4.450666631,23.59142003,COL,1-Apr-05,-8.37E-05,-2.72E-06,-2.72E-06,-0.00036008
COL,,4.9334128704436875,-11.7741805,31.63529057378276,6.608819470205071,7/1/05,2005,5.052049539181292,-10.26945102,3.448598847170792,10.9,35.94034879806256,-0.106666667,0.055924394,-0.136797618,0.079124579,0.024515993,,4.845993667811486,-4.319228607,22.474636772101633,COL,1-Jul-05,-0.000268762,-3.27E-06,-3.27E-06,-0.000505234
COL,,5.0723181197109835,-4.41594309,15.856333427516978,7.145539307141067,10/1/05,2005,5.052049539181292,-10.26945102,2.972736694,12.4,28.711054330706578,-0.523333333,0.3301255235981552,-0.050759063,0.038930976,0.030408249,,5.700118424561305,-0.529924061,20.939184586641804,COL,1-Oct-05,-0.000258407,-1.61E-06,-1.61E-06,-0.000471154
COL,6.375577659852616,4.279297514859359,-3.63983707,10.668268464368548,5.690198128798841,1/1/06,2006,4.292909615397295,2.9664632861328277,3.2131067957182013,12.4,23.641538919123395,-0.763333333,0.7306141796700698,-1.010242778,0.1123737373737373,0.056712963,,6.892875511875024,-4.285473623,18.41674484112812,COL,1-Jan-06,-4.28E-05,-1.70E-06,-1.70E-06,-0.000298279
COL,5.323016602090624,4.0308349164664525,12.921721752629932,14.801951520770974,5.149948118044767,4/1/06,2006,4.292909615397295,2.9664632861328277,2.9729038556202125,13.6,27.499610987102383,-0.136666667,-0.065067398,0.6492638610294345,0.011153199,0.00547138,,6.266771953180577,-1.558419203,18.796697519359277,COL,1-Apr-06,-9.06E-05,-2.53E-06,-2.53E-06,-0.000448216
COL,7.6542479562028864,4.537832462616631,4.572831180856118,9.829154039515233,6.097941562185825,7/1/06,2006,4.292909615397295,2.9664632861328277,2.325277937424497,12.2,11.562439623731912,0.3066666666666666,0.1405917272896414,-0.061253065,0.095538721,0.022516835,,5.816007872468534,-0.693619749,20.178496241567885,COL,1-Jul-06,-8.32E-05,-3.06E-06,-3.06E-06,-0.000370556
COL,7.402100244352661,4.323673567646735,-1.988862719,14.220060915684286,5.392043376108769,10/1/06,2006,4.292909615397295,2.9664632861328277,2.6345603763438197,12.5,4.604321112461052,0.9433333333333334,0.6691525105799226,0.1426064107674325,0.0184133,0.042929293,,5.105788612516225,-3.413842656,15.36188918127301,COL,1-Oct-06,-7.36E-05,-5.28E-06,-5.28E-06,-0.000303577
COL,6.712856351507601,5.250992898,-4.352876444,3.915311189713644,7.577920298329218,1/1/07,2007,5.544352008628184,-13.85003153,1.5767249700146868,13.6,2.2667277924449447,0.2166666666666666,2.416671109007375,-1.893762213,0.2570496632996633,0.2629419191919191,,4.168187191082906,-1.200919515,15.44089370444241,COL,1-Jan-07,-0.000389656,-7.63E-06,-7.63E-06,-0.000648523
COL,6.861311781205903,6.170888621784276,-25.54042353,17.732953812714157,10.52211769745344,4/1/07,2007,5.544352008628184,-13.85003153,1.9343747200181172,14.9,5.455092493779046,-0.38,-0.106692859,1.6180478160808542,0.006207912,0.008627946,,4.1494179342794935,-6.829422463,15.235651297245717,COL,1-Apr-07,-0.000123469,-2.45E-06,-2.45E-06,-0.000373212
COL,6.854471207574053,5.329668141757504,-15.50008144,24.296536313904028,7.766944635115049,7/1/07,2007,5.544352008628184,-13.85003153,2.3680360773066234,14.2,10.056291653848405,-0.806666667,-0.229546176,0.2801392306377553,0.052188552,0.006628788,,5.170514394132104,-7.90392606,11.660073786532347,COL,1-Jul-07,0.000144502,-1.34E-06,-1.34E-06,-0.000315118
COL,6.542585508764254,5.425858372535575,-10.00674471,41.667815949299694,7.800833679015583,10/1/07,2007,5.544352008628184,-13.85003153,2.133364682457861,13.9,34.969001645925665,-1.503333333,0.1085226008791614,-0.034313319,0.029776936,0.007891414,,5.588941016671876,-7.142699959,22.281414244818386,COL,1-Oct-07,0.000236618,-4.94E-07,-4.94E-07,-0.000332499
COL,5.174391957047542,6.090262394275814,-16.83331051,48.50681823023797,9.973144713854593,1/1/08,2008,6.989675429174619,0.022956025513718892,1.3924712055185309,11.6,50.68575894212479,-1.52,0.9294051232758336,-1.562891128,0.1912878787878787,0.1001683501683501,,7.444104955860461,-7.830191967,21.843908026276413,COL,1-Jan-08,0.000322999,-3.69E-07,-3.69E-07,-0.000237757
COL,4.785331642685309,6.433786826367793,-1.917260444,48.783189915147915,10.38689223160715,4/1/08,2008,6.989675429174619,0.022956025513718892,1.3760107660276244,11,62.46656845324476,-0.836666667,-0.04885706,1.0505432875665972,0.001683502,0.00736532,,9.528264029130552,-2.243305554,27.142716325292938,COL,1-Apr-08,5.50508490243683e-05,-7.35E-07,-7.35E-07,-0.000314708
COL,3.319599370691484,7.655226392464587,7.484714732674624,36.90466488,14.71447783568508,7/1/08,2008,6.989675429174619,0.022956025513718892,0.2659672721286865,9.5,46.95581518983889,-0.226666667,-0.198288865,0.5086113273231323,0.039036195,0.001473064,,10.591700712572912,5.801973056,22.733852947017503,COL,1-Jul-08,0.000157301,-8.97E-07,-8.97E-07,-0.00024869
COL,0.2797503424004866,7.779426103590281,11.35768031924398,-2.816784112,14.44187430236921,10/1/08,2008,6.989675429174619,0.022956025513718892,-2.541153688,7.1,-24.88159511,-0.556666667,0.3338179673008546,0.022530319,0.061132155,0.037037037,,9.85686181,20.622517178822484,-10.96522175,COL,1-Oct-08,0.00017924,-1.16E-06,-1.16E-06,-0.000246875
COL,0.1451201441962091,6.592786187920341,40.60221783047871,-11.41559525,10.68644173710417,1/1/09,2009,4.231178098701943,8.088469833,-3.234227293,6.4,-43.2362697,-0.79,0.5896257605750889,-0.662286739,0.07260101,0.032091751,,6.912548818181137,23.62669190699865,-26.7749349,COL,1-Jan-09,0.000514797,-1.11E-07,-1.11E-07,-5.74E-05
COL,0.6953693432989017,4.764181374214749,12.254162723216622,-23.0574869,4.957827106478672,4/1/09,2009,4.231178098701943,8.088469833,-3.978837405,8.2,-46.74220027,0.006666667,0.2812231714491724,0.6366671248988262,0.003261785,0.005155724,,5.049368638360688,10.33383146244013,-28.30458092,COL,1-Apr-09,0.000518707,-3.12E-07,-3.12E-07,-9.43E-05
COL,0.5323472970036658,3.205280956999812,-11.61674224,-17.4970335,0.3287340600913876,7/1/09,2009,4.231178098701943,8.088469833,-3.132815701,10.6,-38.78872313,0.5733333333333334,0.4895162995964878,0.1871427652705072,0.063552189,0.076599327,,3.774886285102994,1.4806884176283732,-21.09913006,COL,1-Jul-09,0.000332642,-5.54E-07,-5.54E-07,-0.000141065
COL,3.039149398552188,2.362463875672871,-8.885758984,7.005782849072184,-1.083006179,10/1/09,2009,4.231178098701943,8.088469833,0.1055725234829774,11.9,14.667410843327344,1.3633333333333333,1.4587383175261217,-0.610912194,0.082596801,0.1639309764309764,,3.844279908077919,-10.43482529,11.153462612850788,COL,1-Oct-09,-2.80E-06,-2.81E-06,-2.81E-06,-0.000339688
COL,3.880348782538267,2.0068452479429677,-24.70004412,21.17145810660006,-1.73474713,1/1/10,2010,2.271698299514102,-12.16131223,1.7452658449103264,12.2,41.78524192,1.2233333333333334,2.8591410033868767,-1.489762248,0.234743266,0.4394991582491583,11.320816491961086,4.702797268878074,-12.64124783,37.03741923917213,COL,1-Jan-10,-0.000491671,-7.41E-06,-7.41E-06,-0.00066952
COL,4.624551331698057,2.102621318880815,-11.22033474,26.469010999526855,-0.045923939,4/1/10,2010,2.271698299514102,-12.16131223,2.913595029,10.7,24.807968027190498,-0.176666667,1.0971928809666154,1.561039560603581,0.000420875,0.1534090909090909,11.629398711862848,4.426540121646152,-3.189939575,35.12710462097385,COL,1-Apr-10,-0.000114397,-2.37E-06,-2.37E-06,-0.000355034
COL,4.047449752506638,2.2770969730316004,-6.353277836,14.727031518803102,0.6887332270377202,7/1/10,2010,2.271698299514102,-12.16131223,3.344209253779229,9.9,14.452423567610296,-1.353333333,0.057754718,0.5768573665649241,0.070917508,0.026515152,11.185663441814345,4.306509252168578,-5.634939007,32.56171894,COL,1-Jul-10,8.91418558341718e-05,-3.45E-07,-3.45E-07,-0.000381671
COL,5.338523267986206,2.7002296582010255,-6.371592238,18.76011569187617,1.985721045857084,10/1/10,2010,2.271698299514102,-12.16131223,2.7759609093124693,9.9,17.70523308924561,-1.643333333,0.4127295554567772,0.5669399982127008,0.01651936,0.060816498,10.212407834829804,4.360793811403678,-4.566123084,31.662101044863828,COL,1-Oct-10,0.000537783,-7.85E-09,-7.85E-09,-0.000238736
COL,6.799202834,3.250985044767374,-2.546938437,35.48915815509752,4.106925335934725,1/1/11,2011,3.4142390000382825,-0.439381195,2.037797199613345,10.1,31.543561255953612,-1.193333333,0.958486834,-1.11812859,0.1429924242424242,0.076073232,10.320057636611732,4.896313099,-3.927651253,28.417627301104417,COL,1-Jan-11,0.00100153,-3.50E-07,-3.50E-07,-0.000224171
COL,6.782592474966931,3.029917407389804,-7.112071215,44.214448014489214,2.842056434509343,4/1/11,2011,3.4142390000382825,-0.439381195,1.7437088645501977,9.9,39.94884474991252,-0.556666667,0.2164428486567436,1.5014417696041695,0.002420034,0.027462121,9.572765489453426,5.796858180280404,-5.705115503,28.786200433309546,COL,1-Apr-11,0.000959964,-9.91E-07,-9.91E-07,-0.00022488
COL,7.918279482557367,3.4767664822312305,6.400946725,47.67440558371157,4.970774010458204,7/1/11,2011,3.4142390000382825,-0.439381195,0.9426534645672336,9.3,36.27289891301688,-0.626666667,0.2509564910904419,0.089279563,0.065340909,0.011468855,8.987962141114629,6.167166845,6.951636949239806,20.83412520071496,COL,1-Jul-11,0.000780169,-1.22E-06,-1.22E-06,-0.000207895
COL,6.3253515697701435,3.8992870657647223,1.500538145644148,42.02632408285423,6.367937760480278,10/1/11,2011,3.4142390000382825,-0.439381195,1.543075871606514,8.7,14.473659021575337,-1.1,0.4461759996403778,0.4568746221699092,0.015256734,0.057344276,7.902332676406669,6.552503159036867,8.386241455,4.442114568358207,COL,1-Oct-11,0.000677222,-2.88E-06,-2.88E-06,-0.000209593
COL,6.135180170888499,3.501589579123965,-4.650247144,27.34246278434536,4.269904281731838,1/1/12,2012,3.1712723804842966,-4.841152167,2.6380693108862374,8.1,3.151662237546482,-0.716666667,0.77645103,-0.846222868,0.146780303,0.081649832,8.268916773919832,5.882001723215018,4.9668982974063605,4.568090830554946,COL,1-Jan-12,0.000740673,-8.16E-07,-8.16E-07,-9.50E-05
COL,4.846055517715331,3.3529619596174287,0.2494157828509591,5.173970764361746,4.170782247063453,4/1/12,2012,3.1712723804842966,-4.841152167,2.403335839137921,7.7,-9.172579949,-0.266666667,0.1742381084508954,0.9577813356434862,0.013257576,0.034301347,8.492078576452872,5.362334577543235,10.470855996281276,-4.310964204,COL,1-Apr-12,0.000664188,-3.42E-07,-3.42E-07,-8.68E-05
COL,2.247244720974617,3.0732675827921163,-5.98297739,1.4743735580596828,3.160092633753712,7/1/12,2012,3.1712723804842966,-4.841152167,2.5737123144880414,7.5,-5.715185213,0.3666666666666667,-0.105811867,-0.085799759,0.092382155,0.044718013,8.167124061914581,4.824244700858406,-0.825129279,-4.239485571,COL,1-Jul-12,0.000481204,-6.00E-07,-6.00E-07,-0.000123044
COL,2.696230824250878,2.7572704004036774,-8.980799918,-2.916199573,2.121993114298064,10/1/12,2012,3.1712723804842966,-4.841152167,1.551852007332477,8.1,-0.204753762,0.056666667,1.0543198223886343,-0.489288494,0.05976431,0.074389731,9.087641274300843,4.452939338575737,-0.503520961,1.8948793204703573,COL,1-Oct-12,0.000140989,-2.95E-06,-2.95E-06,-0.000273375
COL,2.3818342273843385,1.9103704434269675,2.2393098483876273,-10.51867986,0.4906641155782262,1/1/13,2013,2.016912616530153,6.409726169979852,1.700868485709428,7.9,-3.673174454,-0.433333333,1.6537340196094197,-1.178728405,0.1805555555555555,0.2026515151515151,7.217481457628894,4.495305537858036,2.557093885302211,-3.51253433,COL,1-Jan-13,-0.000271259,-4.49E-06,-4.49E-06,-0.000372279
COL,5.373305909793724,2.059841255194983,8.091449064216082,-0.796911562,0.5268886068856884,4/1/13,2013,2.016912616530153,6.409726169979852,1.5199382041070075,7.6,-4.305645293,-0.356666667,0.708174982,1.0329619398500751,0.015361953,0.084280303,6.783694561893623,4.376470379539654,4.1729495880782395,-1.351174701,COL,1-Apr-13,-0.00029707,-4.08E-06,-4.08E-06,-0.00035384
COL,6.248532898247894,2.254919406016076,6.338724368515769,0.6264670215802903,1.045623003249891,7/1/13,2013,2.016912616530153,6.409726169979852,2.237022493295515,7.9,-2.800636377,-0.316666667,-0.178336382,0.3096618680361535,0.037457912,0.030513468,7.264309257901537,4.964477408571968,9.392612187239749,0.493258346,COL,1-Jul-13,-0.000137009,-1.41E-06,-1.41E-06,-0.000240305
COL,6.350656018487855,1.8425193614825863,8.969421398799927,3.5917566990785854,-0.408212971,10/1/13,2013,2.016912616530153,6.409726169979852,3.0091449601746367,7.7,-3.197514716,-0.17,0.749342171,-0.483556201,0.064393939,0.013468013,7.368164367851729,5.062971908446994,11.221383730634786,0.8418621718836965,COL,1-Oct-13,-2.66E-05,-1.98E-06,-1.98E-06,-0.000257789
COL,6.6000373370478815,2.3187608893448397,7.265582360004363,-4.564072349,0.8199208731835388,1/1/14,2014,2.8970956657596525,8.724476608611727,1.6508175559380112,7.6,-4.575483518,-0.463333333,1.8037554478233848,-1.566225944,0.210016835,0.1730850168350168,7.261947104190763,5.113599573537984,10.721518415889015,-0.058924792,COL,1-Jan-14,-4.95E-05,-1.59E-06,-1.59E-06,-0.000381536
COL,3.4253285545198686,2.811478621437802,-2.478486262,-4.146323737,2.626772525083355,4/1/14,2014,2.8970956657596525,8.724476608611727,2.6891521587272926,7.7,2.925344597039392,0.21,0.7733435089412866,1.1905701785235632,0.012731481,0.1109006734006734,7.442178502841775,5.3655843795239395,4.138266504762655,2.069839983185007,COL,1-Apr-14,-0.000178597,-2.04E-06,-2.04E-06,-0.000360675
COL,4.385951217304518,2.921741022201596,5.945211918627424,3.7243692604054246,3.298644695861755,7/1/14,2014,2.8970956657596525,8.724476608611727,3.059782928201682,7.3,-5.956815632,0.066666667,0.2927109808854728,0.088968985,0.057133838,0.082807239,6.973258889540881,4.981352986754734,6.1661461203535515,1.1860334802253345,COL,1-Jul-14,-0.000190552,-4.90E-06,-4.90E-06,-0.000460323
COL,3.7631949762853663,3.5364021300543724,24.16559842,-21.41408299,5.131287240187817,10/1/14,2014,2.8970956657596525,8.724476608611727,2.6858351011456394,7.4,-22.34769639,0.6333333333333333,0.9672867543774284,-0.231194214,0.033459596,0.044507576,6.6323727005207385,4.588830442333023,6.871104625875123,-3.343542442,COL,1-Oct-14,-0.000132803,-6.53E-06,-6.53E-06,-0.000413241
COL,2.8279982738819376,4.2430037645124985,31.075346508456647,-29.56079224,7.925438328183547,1/1/15,2015,4.984033102302421,38.510272996663346,3.9692994988184793,7.1,-37.95400289,0.4666666666666666,1.4672460582935545,-1.248090457,0.1369949494949495,0.1683501683501683,6.3849259397580145,4.105218507227879,12.182459297656578,-6.494859031,COL,1-Jan-15,2.27253420241463e-05,-9.36E-06,-9.36E-06,-0.000359294
