quarter,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO
1989-07-01,3.9075419072247097,,3.3943632997325723,-2.8732208939531767,-0.4666666666666666
1989-10-01,2.743211930028755,,7.17312661498708,-3.6188003208592945,-0.32666666666666666
1990-01-01,2.821006526483294,,-0.2860139193440636,-3.816156380218061,0.08666666666666667
1990-04-01,2.412704964193124,,-8.550956915244633,-5.786236159032754,0.02666666666666667
1990-07-01,1.7273622503686914,,17.99641862315957,-3.9805658907097197,0.17666666666666667
1990-10-01,0.6030627340393391,,26.95534767094223,-3.0328788910046867,0.21999999999999997
1991-01-01,-0.9501973946258402,,1.1855817955827241,-2.170019613538554,0.27999999999999997
1991-04-01,-0.5389307958117096,,2.8969072164948484,-3.2717935150917365,0.3233333333333333
1991-07-01,-0.10280887034219699,,-14.594047719416581,-0.7603820237852221,0.62
1991-10-01,1.1664011655910578,,-21.39167426314189,1.013753601877454,1.25
1992-01-01,2.858936912248855,,-8.882169517150128,0.2159071384550959,1.6666666666666667
1992-04-01,3.169835814511379,,1.6130648231640121,0.12048030533902132,0.94
1992-07-01,3.6653854414522735,,1.6485686080947692,-1.2023893943805541,0.07
1992-10-01,4.382645388993267,,-3.7011982991882353,-3.465596044279784,-0.24333333333333332
1993-01-01,3.3199058070509935,15.3,0.7362853883646103,-0.9749080185324943,0.3133333333333333
1993-04-01,2.806668207145946,13.5,-2.9284164859002426,5.078102240148552,0.5733333333333334
1993-07-01,2.2865117406066116,13.0,-6.91463533067882,9.59500244375391,0.23666666666666666
1993-10-01,2.6077107599381977,14.2,-6.793778223783253,13.43541257273333,0.07333333333333333
1994-01-01,3.430706936043171,14.2,-4.663372452130954,12.177507596652838,0.09000000000000001
1994-04-01,4.225610689832271,13.4,-0.7516505840528098,10.022224089095321,0.2966666666666667
1994-07-01,4.337048254936149,13.1,7.355242566510167,14.176966098748945,0.4166666666666667
1994-10-01,4.116167021429895,12.1,11.584840654608119,10.350596040009851,1.0366666666666668
1995-01-01,3.481405627292,12.0,15.106360004319175,9.662962998662517,0.7366666666666667
1995-04-01,2.4023751008017014,11.0,11.227100603827655,6.434149691025426,0.010000000000000009
1995-07-01,2.6733258155179795,10.5,2.0505344995140895,-0.22394922671312711,-0.5599999999999999
