country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter
THA,-2.424975404767604,-0.5301063498369059,-3.2886219602562328,3.203703558809945,9.522587560897389,-98.08470564734614,-0.0352366212006904,2021-01-01
THA,10.697532464963766,2.353073769013215,-1.853561990078323,29.475030904170808,43.9096188243729,-74.53210993244817,0.2675654916445477,2021-04-01
THA,1.6352586868025432,0.7038557679466086,5.07910075528204,13.812324617590788,39.24604337841793,-114.34033535262208,-1.038494472427185,2021-07-01
THA,4.577586885387697,2.419045177401942,9.02704868811741,20.15257711608007,27.11416384406389,-127.25061181800731,0.3111629831339411,2021-10-01
THA,5.830375722673242,-2.904829068439778,9.24039385255735,15.56065335782828,16.7944529387281,-1115.360046997077,-6.619816355620386,2022-01-01
THA,7.498770984158165,-1.243499133217764,9.701219157023576,9.881829918042651,20.296666852723067,-414.1594127168439,-4.700911131651915,2022-04-01
THA,10.46595465163005,-0.4590054881090835,10.622666244561518,6.836880464372652,17.500466752686037,528.5654318895373,-1.686842627505472,2022-07-01
THA,5.86017241967991,-1.842715718626436,8.995569657256407,-4.794778834702351,-1.3713735497804302,333.3281683055218,-1.78256611165523,2022-10-01
THA,5.5326460967567215,9.352194514578184,2.5996398856402037,-2.564972146167277,0.115668858736706,280.07158739634986,14.18885339013134,2023-01-01
THA,3.007765094633408,9.030145495054484,0.2362792450573136,-4.122339828222921,-6.782296638289365,-45.59231035896365,15.42884855202999,2023-04-01
THA,2.535331560017906,8.34697764560428,-3.425989481098668,-0.6575803818910209,-11.386415138115224,-98.78332636907275,11.71443951016023,2023-07-01
THA,2.2785182170160567,7.222980394767436,-2.0054883206019003,4.528962619602073,3.0610879451811623,-28.469322475504367,10.52386650711338,2023-10-01
THA,2.106855900204807,1.6699876648639,5.154282231558294,-1.1521968111199432,2.128106981801281,89.95242211595115,2.508782292411453,2024-01-01
THA,4.206729907272599,1.978450678060594,6.4679140150161185,3.364028043411138,1.237097013831212,-53.44935663184598,1.905647920292845,2024-04-01
THA,3.517577158640428,1.418658442559778,-1.0253457888578454,12.940517458566347,15.248863271799994,1550.5905319338524,2.641088959826461,2024-07-01
THA,4.118826806474063,0.3997883653214897,-4.6337024996574545,9.446671373540362,8.92152866882141,-7.562459139675837,0.6513714285713387,2024-10-01
THA,3.0471240436341196,0.4688723382150547,-4.7838013251468965,16.15922029007035,8.298508900223123,-101.2192991803587,1.203749924182589,2025-01-01
THA,1.3237498819847149,-2.112870017458435,-9.810377174297248,16.55386836248902,17.555589648889924,74.74518105390348,-0.71570368407114,2025-04-01
THA,-0.1299709952940819,-2.140512032916789,-7.200611773822274,9.816933894632609,9.288819387166104,-14.746100957658548,-1.485987149018694,2025-07-01
TTO,,,3.33698918135672,18.118467859079736,44.68855949760322,-59.70143988989576,,1997-01-01
TTO,,,5.050525426331043,8.029253351311262,43.28516327244418,-172.40523934241207,,1997-04-01
TTO,,,5.344795532788438,8.109303505944965,22.28877306683712,1720.3600459619086,,1997-07-01
TTO,,,2.7395663388287694,-11.421801032606703,54.4515194713997,-1335.163787380328,,1997-10-01
TTO,,,1.6120611833754015,-16.82509650791927,34.50350698097149,-556.5864322185846,,1998-01-01
TTO,,,0.8086282123769051,-13.616927212408692,9.238146951302916,217.8566905079387,,1998-04-01
TTO,,,0.4282236373494452,-9.26714314823177,-2.241381016940258,47.72698484300104,,1998-07-01
TTO,,,0.1461249580474,-3.1177200712279807,-29.520901512142007,-69.46416902678362,,1998-10-01
TTO,,,-0.0540769352875836,4.58329011660612,-18.281699264090467,-66.24780125843657,,1999-01-01
TTO,,,-0.0008994994550204,4.45439877949021,-7.256193598691773,-36.30621320594186,,1999-04-01
TTO,,,0.0334512596092961,30.622347890774403,-14.552355173635178,-211.8862842047248,,1999-07-01
TTO,,,0.0591906133640574,56.46506369839667,6.689580300591724,-232.2221219861472,,1999-10-01
TTO,,,0.0560120875990888,19.70944015372515,-22.401044635177136,-296.1256853833624,,2000-01-01
TTO,,,0.0008995075460926,15.577581348466452,-25.663751559258795,-193.43978496494657,,2000-04-01
TTO,,,-0.0001587345260345,1.5052950749481653,-10.433969046240245,50.4530414456557,,2000-07-01
