country,combination,exo_spec,max_em_iter,update_P0,coeff_method,stability,coefficients,forecast_path,counterfactual,overall,reason,rho,max_norm,norm_H,max_abs_theta,max_tail_theta_jump,max_abs_gdp_cpi,max_step_gdp_cpi,max_ci_width_gdp_cpi,ci_growth_ratio,max_counterfactual_gap_gdp_cpi,max_abs_counterfactual_gdp_cpi,horizon,hist_last,fc_start,fc_end,ragged
CHL,ENSO | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,ENSO,20,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=49742942941801778095391593199255447838654464.00; dynamic amplification: max ||A^k||2=12402478925574811469038506226947878440868455884610415778804480239935150742011454624258149535725354844525564521641019566861247534816955212579388487433384621524621128251878670336.0; coefficient explosion: max |theta|=457444239735867691023147227510873059644932096.0,4.974294294180178e+43,1.2402478925574811e+175,1.2402478925574811e+175,4.574442397358677e+44,4.695129549272683e+43,4.792222378202378e+216,4.792222378202378e+216,inf,,0.0,4.792222378202378e+216,4.0,2026Q2,2026Q3,2027Q2,True
CHL,ENSO | lag1 | KF | coeff=avg4 | EM=20 | P0=update,ENSO,20,True,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=138559651656721084092927467663467118581514240.00; dynamic amplification: max ||A^k||2=1181384723002433617499310733187158996107806535889473650350100306694224939977168327445148233223803921589912530834475513811992251496107688711924497641791205740627345491114126737408.0; coefficient explosion: max |theta|=268372981700883626043755986357007034404044800.0,1.3855965165672108e+44,1.1813847230024336e+177,1.1813847230024336e+177,2.6837298170088363e+44,1.9028741097071303e+43,4.756225772916742e+214,4.756225772916742e+214,inf,,0.0,4.756225772916742e+214,4.0,2026Q2,2026Q3,2027Q2,True
CHL,ENSO | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,ENSO,20,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=63467681305275471908986102645715473063215104.00; dynamic amplification: max ||A^k||2=31071934238852070292186331571359687265554977872336421549658179758176864182001994511649889220626984200666831417435744073062396333013400482642235472537887485622314820213854437376.0; coefficient explosion: max |theta|=457444239735867691023147227510873059644932096.0,6.346768130527547e+43,3.107193423885207e+175,3.107193423885207e+175,4.574442397358677e+44,4.695129549272683e+43,2.234264957539685e+217,2.234264957539685e+217,inf,,0.0,2.234264957539685e+217,4.0,2026Q2,2026Q3,2027Q2,True
CHL,ENSO | lag1 | KF | coeff=avg8 | EM=20 | P0=update,ENSO,20,True,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=148882866483249177190069734881995521225916416.00; dynamic amplification: max ||A^k||2=1568917599757308344298746291964291218833074680128461585515662204396007299022012275451901261859749262826691416272501061924345901689228247253661311643964946733372423882172266446848.0; coefficient explosion: max |theta|=268372981700883626043755986357007034404044800.0,1.4888286648324918e+44,1.5689175997573083e+177,1.5689175997573083e+177,2.6837298170088363e+44,1.9028741097071303e+43,2.0536104495022426e+214,2.0536104495022426e+214,inf,,0.0,2.0536104495022426e+214,4.0,2026Q2,2026Q3,2027Q2,True
CHL,ENSO | lag1 | KF | coeff=last | EM=20 | P0=fixed,ENSO,20,False,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=2010944400329571469257378855517979201186562048.00; dynamic amplification: max ||A^k||2=27976485728455155441284458623913395750363567683034982000719393209160501047838523458917639103864956215305321975342925684464978297239772888145594476545923996138367932126417012012351488.0; coefficient explosion: max |theta|=1765139300694409017962846869350920837287378944.0,2.0109444003295715e+45,2.7976485728455155e+181,2.7976485728455155e+181,1.765139300694409e+45,4.695129549272683e+43,7.398697244555266e+221,7.398697244555266e+221,inf,,0.0,7.398697244555266e+221,4.0,2026Q2,2026Q3,2027Q2,True
CHL,ENSO | lag1 | KF | coeff=last | EM=20 | P0=update,ENSO,20,True,last,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=89350399474085763443902880335476708046012416.00; dynamic amplification: max ||A^k||2=276379232316983518714674771489055590283626408621382113601561483245199567342447543832200367264780933241809748807929692867637797732491750018769473941475091620653755720132636704768.0; coefficient explosion: max |theta|=268372981700883626043755986357007034404044800.0,8.935039947408576e+43,2.763792323169835e+176,2.763792323169835e+176,2.6837298170088363e+44,1.9028741097071303e+43,1.3942182608832436e+215,1.3942182608832436e+215,inf,,0.0,1.3942182608832436e+215,4.0,2026Q2,2026Q3,2027Q2,True
CHL,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=20 | P0=fixed,ENSO+HeatDry,20,False,avg4,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=538517527353404035556743374484856979623190916977864795938925844627456.00; dynamic amplification: max ||A^k||2=126286809992094401869540665611369341813826485945224826990544743084572480615397711274629349717801280140657594337195942838617046288154268393980792263364585985679936480559166000130771698293777373634880778280104967633425082365166667546484677072913664631822446971100092354973925376.0; coefficient explosion: max |theta|=423379087500139579239481168238995533164834069578182222054048950910976.0,5.38517527353404e+68,1.262868099920944e+275,1.262868099920944e+275,4.233790875001396e+68,3.712426777329368e+66,8.972622642657467e+265,8.972622642657467e+265,inf,,0.0,8.972622642657467e+265,4.0,2026Q2,2026Q3,2027Q2,True
CHL,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=20 | P0=fixed,ENSO+HeatDry,20,False,avg8,Explosive,Unstable,Explosive,Extreme,REJECT,dynamic instability: rho=536180943869874493902485791759169888004903825404428798255705115066368.00; dynamic amplification: max ||A^k||2=123741558006964208740027389843951647402955337610429882834480761591753634620479612459307661352725065882295415431989506881793907393787557827409779159307768632731007723414176265892403103551234644327714622338247348843651781181003241976766457224712056110333475291158796762989199360.0; coefficient explosion: max |theta|=423379087500139579239481168238995533164834069578182222054048950910976.0,5.361809438698745e+68,1.2374155800696421e+275,1.2374155800696421e+275,4.233790875001396e+68,3.712426777329368e+66,9.261890478474151e+265,9.261890478474151e+265,inf,,0.0,9.261890478474151e+265,4.0,2026Q2,2026Q3,2027Q2,True
CHL,ENSO+HeatDry | lag1 | KF | coeff=last | EM=20 | P0=fixed,ENSO+HeatDry,20,False,last,Explosive,Unstable,Good,Extreme,REJECT,dynamic instability: rho=2900038254558234880050002590656134965063184446305005515336987514503168.00; dynamic amplification: max ||A^k||2=192067541302953861165636482512969256398600554922928451571775020813147011767322355375638100561292952277301587604506732574715186942476674979443862414242765771463239008178050657866651116338590106211136584225036933914971204404338217113908829811775998140719023108612618942144348946432.0; coefficient explosion: max |theta|=4041977588216020670434868446084263610946313482536039364533812031651840.0,2.900038254558235e+69,1.9206754130295386e+278,1.9206754130295386e+278,4.041977588216021e+69,3.712426777329368e+66,inf,inf,inf,,0.0,inf,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=update,ENSO+HeatDry,10,True,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=5.9,0.7950748781933591,0.9741793065192837,0.8345572039574236,0.9059796824311968,0.08022460967474293,4.720543345080069,1.3612411340098358,2.529905902071811,5.947310649393418,3.016643939160669,5.314819484608821,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=fixed,ENSO+HeatDry,10,False,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=6.0,0.7985615719303593,0.9733012215758577,0.8328772942438414,0.9060468860674797,0.05460790211844291,4.723058403215208,1.3587495773908786,2.535885753845764,5.950292643449347,3.034306003441902,5.316220959925692,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO | lag1 | KF | coeff=last | EM=10 | P0=update,ENSO,10,True,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.4,0.8530569872129784,0.9574060610293822,0.7883479701443983,1.6814649931082815,0.48056085722842656,4.853109524955045,1.1319783172115443,1.0521878116100993,4.3705929935935455,2.251780871051038,5.235758458907981,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO | lag1 | KF | coeff=last | EM=10 | P0=fixed,ENSO,10,False,last,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.4,0.8537505834920212,0.9577138591213966,0.7888558411888275,1.0995777242766642,0.2752581932964543,4.8557664122035575,1.128509409720424,1.0558853739198535,4.37850126039182,2.235004948767706,5.235060255217424,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,ENSO+HeatDry,10,False,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=5.9,0.8002585284554887,0.9432869472951472,0.7683866546925359,0.9060468860674797,0.05460790211844291,4.764463253957098,1.3122107346914977,2.526855887959179,5.948009278500541,3.2415728332042812,5.3302763320306505,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,ENSO+HeatDry,10,False,avg8,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=5.9,0.7869591816088874,0.954590878975227,0.7987941527871026,0.9060468860674797,0.05460790211844291,4.730813584340882,1.3545880189364006,2.5381849361078004,5.940783512890449,3.4659091280116856,5.284304134353505,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=update,ENSO+HeatDry,10,True,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=6.2,0.7999455154894063,1.0706185167383764,0.9279851765055449,0.9059796824311968,0.08022460967474293,4.7620161196143345,1.3150789067380533,2.6337533638571338,6.151424481317607,3.2222020077267826,5.3290453354492335,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=update,ENSO+HeatDry,10,True,avg8,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=6.1,0.7872644948575414,1.0316080507009195,0.8966272750413675,0.9059796824311968,0.08022460967474293,4.728733453304158,1.356700749158433,2.5838463029256293,6.087604414624273,3.4428325369336163,5.2829876159630675,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,ENSO,10,False,avg8,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.7,0.8591680689066187,1.5699169712899403,1.1841836169851236,1.0995777242766642,0.2752581932964543,4.810082149530053,1.18933714520827,1.1618742795419552,4.665887019448836,2.3995021828439147,5.203802588963507,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,ENSO,10,False,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.7,0.8513973242084878,1.7372427375368367,1.301545695661952,1.0995777242766642,0.2752581932964543,4.854263573086786,1.1316645162970493,1.1774899919579218,4.695866804867768,2.3455557259784685,5.218870047015896,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO | lag1 | KF | coeff=avg4 | EM=10 | P0=update,ENSO,10,True,avg4,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.4,0.8425784091800269,2.06322909015754,1.8183098658900145,1.6814649931082815,0.48056085722842656,4.860106198882098,1.1150006725157757,1.054213519289743,4.396977541684086,2.2991372894156505,5.224929514489422,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO | lag1 | KF | coeff=avg8 | EM=10 | P0=update,ENSO,10,True,avg8,Good,Good,Good,Acceptable,BORDERLINE,CI expands quickly: ratio=4.5,0.8496225173309987,2.425171757332453,2.1860648392905713,1.6814649931082815,0.48056085722842656,4.8174583927479055,1.1690616122394433,1.0768051963875584,4.469675158967673,2.3495681133401565,5.210128174106842,4.0,2026Q2,2026Q3,2027Q2,True
COL,HeatDry | lag1 | KF | coeff=last | EM=10 | P0=update,HeatDry,10,True,last,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=8.9,0.8580318315649762,0.9557180777965225,0.6339071096220662,0.9211278786234512,0.02957084395303991,5.2778896889991564,0.4956218169064943,1.8937367244212737,8.867449240313489,0.4527613726759223,5.3711184626796475,6.0,2026Q2,2026Q3,2027Q4,True
COL,HeatDry | lag1 | KF | coeff=last | EM=10 | P0=fixed,HeatDry,10,False,last,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=9.0,0.8584391770995102,0.9560534866003122,0.6355045237899943,0.9211274666739933,0.03012938580231339,5.278156624241809,0.4943789362898645,1.911460596787352,8.977397269326607,0.45956363618123497,5.371033932606341,6.0,2026Q2,2026Q3,2027Q4,True
COL,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=fixed,OIL_YoY+HeatDryF,10,False,last,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=17.5,0.8155426214892038,0.9052558493218295,0.5106422941368635,2.9214319326511706,0.34387345324408747,5.740435329984038,1.3729240492650274,7.375387709975732,17.46865753727583,0.2960042695687761,5.77221359436559,6.0,2026Q2,2026Q3,2027Q4,True
COL,HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=update,HeatDry,10,True,avg4,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=8.9,0.852468476613396,0.9551007071473443,0.6279410319768752,0.9211278786234512,0.02957084395303991,5.282190180489606,0.48241772349785794,1.9097521099430175,8.948811914226223,0.4212056844401042,5.360630714919414,6.0,2026Q2,2026Q3,2027Q4,True
COL,HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,HeatDry,10,False,avg4,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=9.1,0.8530396408915514,0.9552169451887286,0.6284815838677812,0.9211274666739933,0.03012938580231339,5.282285989533175,0.48100524073703976,1.9295087513306406,9.066683445620408,0.43504813724100044,5.360032309512173,6.0,2026Q2,2026Q3,2027Q4,True
COL,HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=update,HeatDryF,10,True,last,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=18.7,0.8401421338752022,0.9420624267356421,0.588478854117976,0.907755155051278,0.046261620896808006,5.364210013670253,0.456912884372044,5.946127581975691,18.7437761650541,0.14286784214435944,5.386353384571881,6.0,2026Q2,2026Q3,2027Q4,True
COL,OIL_YoY+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=update,OIL_YoY+HeatDryF,10,True,last,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=17.5,0.8178922490053457,0.918690972316971,0.525641499517225,6.771706210243017,0.3210463319956487,5.740049521985733,1.385912641900895,7.331486746365933,17.519106926840916,0.3324070791160183,5.77204578386385,6.0,2026Q2,2026Q3,2027Q4,True
COL,HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=fixed,HeatDryF,10,False,last,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=18.9,0.8404154806181923,0.9421754642532716,0.5889042230460371,0.9077468496183826,0.04673884427503241,5.362727671000245,0.45820359025452806,6.022369810390835,18.86155290064429,0.1397911389773956,5.384658092473481,6.0,2026Q2,2026Q3,2027Q4,True
COL,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=fixed,OIL_YoY+HeatDry,10,False,last,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=8.6,0.8401975980050475,0.9131010511282902,0.5419113988576649,0.9175722343655598,0.12699380354814582,5.680076454219345,1.9213569471572267,4.976620634678526,8.594987163992643,0.6844156767725336,6.052135460861657,6.0,2026Q2,2026Q3,2027Q4,True
COL,OIL_YoY+HeatDry | lag1 | KF | coeff=last | EM=10 | P0=update,OIL_YoY+HeatDry,10,True,last,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=8.7,0.8404167032766682,0.9140049011106984,0.5439253542766646,0.9180967947810125,0.12609423090252814,5.686202550720526,1.9226252001603124,4.969814542905659,8.693596899822744,0.6799180188417733,6.060503149015865,6.0,2026Q2,2026Q3,2027Q4,True
COL,HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=update,HeatDryF,10,True,avg4,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=18.8,0.8377490794589935,0.9419380383730502,0.5865200402316937,0.907755155051278,0.046261620896808006,5.34993964508831,0.45888161518519777,5.982068630587028,18.828951584445782,0.12681116809551352,5.3717430817578915,6.0,2026Q2,2026Q3,2027Q4,True
COL,HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,HeatDryF,10,False,avg4,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=18.9,0.8376246209068007,0.9419749636583687,0.5863698342772765,0.9077468496183826,0.04673884427503241,5.34808378553483,0.4600050160430147,6.056219229948271,18.94025481641236,0.1250229459103389,5.369635534774363,6.0,2026Q2,2026Q3,2027Q4,True
COL,HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=update,HeatDry,10,True,avg8,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=9.3,0.8556939265859715,0.9453584888597577,0.6195820435107632,0.9211278786234512,0.02957084395303991,5.3907222394361165,0.5835549964569475,2.0203654298471507,9.327446454700821,1.0682338385899737,5.3347086466367735,6.0,2026Q2,2026Q3,2027Q4,True
COL,HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,HeatDry,10,False,avg8,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=9.5,0.8564408156175284,0.9452836999457832,0.6201744852869893,0.9211274666739933,0.03012938580231339,5.459291471857065,0.5819246775822018,2.0587136024813386,9.51132726918346,1.1439556953394856,5.333838441034973,6.0,2026Q2,2026Q3,2027Q4,True
COL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,OIL_YoY+HeatDry,10,False,avg4,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=8.9,0.8404998721416419,0.9380419875267586,0.5837704989343944,0.9175722343655598,0.12699380354814582,6.273621494459154,2.080016708626899,5.09158411399514,8.886255226581184,0.8046601411690633,6.304582196054417,6.0,2026Q2,2026Q3,2027Q4,True
COL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,OIL_YoY+HeatDry,10,False,avg8,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=8.9,0.8422900009065798,0.9407317379862886,0.5901660628182618,0.9175722343655598,0.12699380354814582,6.27441976639995,2.0745130685922013,5.0932647964790725,8.883659271093807,0.23210567956550543,6.401984384083793,6.0,2026Q2,2026Q3,2027Q4,True
COL,HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=update,HeatDryF,10,True,avg8,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=19.3,0.8422212514986454,0.9341743372334654,0.5881295878893235,0.907755155051278,0.046261620896808006,5.357304345983967,0.6486404159607386,6.193542845001446,19.259873257017567,1.1415384720613373,5.347019169375438,6.0,2026Q2,2026Q3,2027Q4,True
COL,HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,HeatDryF,10,False,avg8,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=19.4,0.8419651527045111,0.9341621616732473,0.5879096802217836,0.9077468496183826,0.04673884427503241,5.339812803364392,0.6458831411563057,6.2932059646299034,19.426033543761353,1.1404157786400528,5.345601405857406,6.0,2026Q2,2026Q3,2027Q4,True
COL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg4 | EM=10 | P0=update,OIL_YoY+HeatDry,10,True,avg4,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=9.0,0.8410003824458798,1.0372779200995594,0.5861044972843492,0.9180967947810125,0.12609423090252814,6.282666444179662,2.083081491485575,5.088218617008691,8.98824853403308,0.8123649378401829,6.311569066120155,6.0,2026Q2,2026Q3,2027Q4,True
COL,OIL_YoY+HeatDry | lag1 | KF | coeff=avg8 | EM=10 | P0=update,OIL_YoY+HeatDry,10,True,avg8,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=9.0,0.8427778978385856,1.038423913810699,0.5922734270160389,0.9180967947810125,0.12609423090252814,6.283444796247797,2.0757535195686723,5.094221078259131,8.989398051780187,0.24795163008000376,6.409231249717152,6.0,2026Q2,2026Q3,2027Q4,True
COL,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=fixed,ENSO+HeatDryF,10,False,avg4,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=10.0,0.8334499373543405,1.2765134339539679,1.1407938951398717,0.8425632031026393,0.20691475209665766,4.740906660798983,2.163082847669959,9.142424441747494,9.951329764503447,4.743819819407466,5.57998534310001,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=fixed,ENSO+HeatDryF,10,False,avg8,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=9.8,0.8245926952509688,1.2510569126067677,1.1234470213946361,0.8425632031026393,0.20691475209665766,4.682925508039832,1.7014011162065712,9.05121655996182,9.832531887991653,5.0428842570249985,5.531854753052297,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=update,ENSO+HeatDryF,10,True,last,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=9.6,0.8551113206218167,1.3878333722573555,1.2375742059219308,0.8425758848726764,0.20581878809268178,4.717327367970524,1.8667005201033655,8.602882065210792,9.626936739718987,4.380965937925155,5.560490834828844,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO+HeatDryF | lag1 | KF | coeff=last | EM=10 | P0=fixed,ENSO+HeatDryF,10,False,last,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=9.6,0.8552421136278107,1.3895497137868054,1.238982901785391,0.8425632031026393,0.20691475209665766,4.716772248443075,1.885741364559827,8.617486412741492,9.588738781313236,4.402745586563944,5.560832773245373,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO+HeatDryF | lag1 | KF | coeff=avg8 | EM=10 | P0=update,ENSO+HeatDryF,10,True,avg8,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=10.2,0.8234676266632077,1.6452149032967034,1.6420354091989797,0.8425758848726764,0.20581878809268178,4.684379987352068,1.6916154714407625,9.43248521597385,10.17702421338768,5.018200408435577,5.530210546320423,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO+HeatDryF | lag1 | KF | coeff=avg4 | EM=10 | P0=update,ENSO+HeatDryF,10,True,avg4,Good,Good,Good,Acceptable,REJECT,rapid CI expansion: ratio=10.4,0.8327547356184173,1.9374543917041809,1.9374543917041809,0.8425758848726764,0.20581878809268178,4.741264026958696,2.15005598679236,9.688868971683636,10.434096634633113,4.722286721881558,5.577851431660999,4.0,2026Q2,2026Q3,2027Q2,True
COL,ENSO | lag1 | KF | coeff=last | EM=20 | P0=fixed,ENSO,20,False,last,Failed,—,—,—,REJECT,exception: LinAlgError: SVD did not converge,,,,,,,,,,,,,,,,
