country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,CPIF_YoY,quarter
LKA,11.74088395815589,8.159175493844826,3.790385603616442,17.74964067131972,14.35516156705755,2017-10-01
LKA,11.186859232984547,3.791469194312794,2.663686820505795,6.317415696305484,5.102880658436141,2018-01-01
LKA,8.565800242635468,2.048061168760238,3.5413194421601624,3.382332637568597,0.079113924,2018-04-01
LKA,5.116349077776294,2.282608695652179,5.296334787,3.3019937016713907,-0.630086637,2018-07-01
LKA,1.4592964707088374,0.5029115934357326,14.693821641821092,1.189274402435858,-4.976244061,2018-10-01
LKA,2.378987150056733,2.175664786462512,16.129232983126695,6.912970567313792,-3.393369877,2019-01-01
LKA,2.917276425385529,3.077334760503101,11.568005818045846,4.414354873740978,-1.528326746,2019-04-01
LKA,5.6006553713982665,3.533475026567528,10.458288790868387,-4.731839801,0.951122853,2019-07-01
LKA,3.523308309801454,5.293652883855632,2.8600367164546725,-1.538717327,6.657894736842085,2019-10-01
LKA,2.3856202287195982,7.570977918,1.619269501516829,-17.15415429,14.67171034855442,2020-01-01
LKA,-14.96414483,5.789200415368572,7.401984000769501,-36.64914183,12.30933904201228,2020-04-01
LKA,3.1085912474462463,6.235565819861379,3.934360634781675,3.384159476990445,12.90238157550371,2020-07-01
LKA,3.360838643744546,5.077538769384711,2.454591596763689,-12.41581137,9.104367135455256,2020-10-01
LKA,10.395824691587174,4.349951124144723,6.116114983,12.98974704402982,7.186616399623008,2021-01-01
LKA,23.357594942063752,5.889570552147291,5.277576990186272,50.10468215213684,9.935668334524667,2021-04-01
LKA,4.348819071186916,6.570048309178778,8.400147803076763,5.185455082,10.68613815,2021-07-01
LKA,14.222736422308069,11.14020471316348,8.615736999974333,39.54543517115263,16.73450927182275,2021-10-01
LKA,20.775408939463592,18.63780284488411,13.321177485978207,7.205417183650087,26.03646544686348,2022-01-01
LKA,38.502054605841394,46.49510087861862,74.02493573190813,16.62242115561221,59.95632193511821,2022-04-01
LKA,49.22283190381756,69.32940695,79.97095372422005,8.106612906066912,84.16463381318322,2022-07-01
LKA,38.75573180091148,62.60052859345016,80.31158189320928,-10.88793971,68.93799084414302,2022-10-01
LKA,31.18624892320632,51.95322219457575,59.91745226612608,-4.918466388,48.20190641247828,2023-01-01
LKA,11.208814985064986,21.45563310069786,-10.18395013,-10.10372737,14.15348367553011,2023-04-01
LKA,3.933644503926037,2.463303526235836,-11.12445445,-10.65182893,-4.124293785,2023-07-01
LKA,11.64994229,2.673086501743284,-10.09307625,-9.818501432,-1.95128899,2023-10-01
LKA,8.706352414185737,4.715899787129523,-10.86040664,0.1592183973944561,4.677678701944176,2024-01-01
LKA,10.905377112460537,2.216384830077163,-3.207580644,0.9890833901095908,1.901813356921716,2024-04-01
LKA,9.00225209,-0.889181624,-6.025231519,4.406366062695777,,2024-07-01
LKA,7.871521304085061,-7.664941785,,11.460818959018294,,2024-10-01
LKA,4.473134462049111,-9.867083659,,16.422936455582548,,2025-01-01
LKA,10.53110403958093,-7.083199486,,9.155272957873905,,2025-04-01
LKA,,-3.455723542,,9.514411330829995,,2025-07-01
MAR,,,7.232172613795096,-2.414023413,,1997-01-01
MAR,,,7.636207262036199,3.4530011294715557,,1997-04-01
MAR,,,12.881297025578233,-1.756690088,,1997-07-01
MAR,,,9.484606048049704,1.0095527601129195,,1997-10-01
MAR,,,6.201861109340445,-8.566041502,,1998-01-01
MAR,,,2.866264702835863,-8.699123831,,1998-04-01
MAR,,,-1.96749902,-14.27821909,,1998-07-01
MAR,,,-3.579334766,-7.167331548,,1998-10-01
MAR,,,-3.123156117,84.18261947582775,,1999-01-01
MAR,,,1.617978774924178,72.46572722,,1999-04-01
MAR,,,2.968222598842263,81.57206802658088,,1999-07-01
MAR,,,7.187824012710453,69.19610405741383,,1999-10-01
MAR,,,7.293275087159223,-0.82934186,,2000-01-01
MAR,,,6.573492708953044,-13.40220544,,2000-04-01
MAR,,,8.481598789098133,-13.05917333,,2000-07-01
MAR,,,11.111466383047452,-20.58121455,,2000-10-01
MAR,,,4.701257067571407,-6.723971401,,2001-01-01
MAR,,,9.380991996850629,-2.797528721,,2001-04-01
MAR,,,7.238009348036378,-2.219995885,,2001-07-01
MAR,,,4.205824755,4.190360579818719,,2001-10-01
MAR,,,8.889789050571784,-1.186857834,,2002-01-01
MAR,,,-2.54896405,19.86321854829456,,2002-04-01
MAR,,,-7.374020043,11.932218060304734,,2002-07-01
MAR,,,-8.174180983,6.802689851292776,,2002-10-01
MAR,,,-14.41767298,11.418628942942144,,2003-01-01
MAR,,,-15.18261386,11.248306153442169,,2003-04-01
MAR,,,-9.932202331,6.323284455684375,,2003-07-01
MAR,,,-12.72499921,17.52705590625623,,2003-10-01
MAR,,,-11.56261285,23.77760199415122,,2004-01-01
MAR,,,-4.587987141,11.548281354170983,,2004-04-01
MAR,,,-6.462467046,10.723383166714306,,2004-07-01
MAR,,,-6.687511108,5.517199083700142,,2004-10-01
MAR,,,-3.7611297,-11.98865796,,2005-01-01
MAR,,,-3.416910775,-12.73577204,,2005-04-01
MAR,,,0.1872798071574477,46.71901305329944,,2005-07-01
MAR,,,7.153185931523454,20.769278653751712,,2005-10-01
MAR,,,7.341276856533363,13.468623009527024,,2006-01-01
MAR,,,0.036820389,44.56470503016536,,2006-04-01
MAR,,,-3.516129629,-10.07875572,,2006-07-01
MAR,,,-6.390527393,14.318720342270796,,2006-10-01
MAR,,,-6.733056647,33.603503176471314,,2007-01-01
MAR,,,-5.539618575,11.967770689761316,,2007-04-01
MAR,,,-6.04244675,11.254569632889556,,2007-07-01
MAR,,,-9.162849459,17.907499189033473,,2007-10-01
MAR,,2.760433782451533,-10.52829848,30.14888311972319,5.984303466317864,2008-01-01
MAR,,4.317958783120686,-11.51848445,71.15710944804643,9.225806451612897,2008-04-01
MAR,,4.084278768233365,-7.090475529,55.65720962156049,7.774968394437428,2008-07-01
MAR,,3.689444979146606,8.459116545362999,-14.04394251,6.311881188118811,2008-10-01
MAR,,3.165973776782872,12.225940431653417,-32.51890469,5.646405430422706,2009-01-01
MAR,,0.6898714330511249,12.070914580164782,-41.53204035,-0.059066745,2009-04-01
