country_add,dates,moisture_a12m
ECU,01-Apr-1997,-4.48335396410801e-06
ECU,01-Jul-1997,-3.90941782424424e-06
ECU,01-Oct-1997,-2.15532813461875e-06
ECU,01-Jan-1998,-4.27203565900911e-06
ECU,01-Apr-1998,-1.8438049030019e-06
ECU,01-Jul-1998,-1.60074528700278e-06
ECU,01-Oct-1998,-1.28054087406843e-06
ECU,01-Jan-1999,-1.50916805714592e-08
ECU,01-Apr-1999,-1.10761424170732e-06
ECU,01-Jul-1999,-1.06018552853509e-06
ECU,01-Oct-1999,-6.99403106395506e-07
ECU,01-Jan-2000,-1.58222289154916e-06
ECU,01-Apr-2000,-1.8845305465217e-06
ECU,01-Jul-2000,-4.17013921531878e-06
ECU,01-Oct-2000,-3.29387030122416e-06
ECU,01-Jan-2001,-1.70366854741697e-06
ECU,01-Apr-2001,-5.47487188756779e-06
ECU,01-Jul-2001,-7.26553318383914e-06
ECU,01-Oct-2001,-6.44364368737993e-06
ECU,01-Jan-2002,-8.59353691575113e-06
ECU,01-Apr-2002,-6.08736819893647e-06
ECU,01-Jul-2002,-7.58632778756977e-06
ECU,01-Oct-2002,-5.1165964779565e-06
ECU,01-Jan-2003,-5.72612956715442e-06
ECU,01-Apr-2003,-9.42134600472833e-06
ECU,01-Jul-2003,-7.2540176877971e-06
ECU,01-Oct-2003,-1.35804153516648e-05
ECU,01-Jan-2004,-1.70924106131064e-05
ECU,01-Apr-2004,-1.77629582634843e-05
ECU,01-Jul-2004,-2.03831443424692e-05
ECU,01-Oct-2004,-3.99978983549783e-05
ECU,01-Jan-2005,-6.88278381672522e-05
ECU,01-Apr-2005,-7.51173336255163e-05
ECU,01-Jul-2005,-9.04871676614312e-05
ECU,01-Oct-2005,-9.17871432177813e-05
ECU,01-Jan-2006,-4.51239241919443e-05
ECU,01-Apr-2006,-6.40934671452929e-05
ECU,01-Jul-2006,-3.14190906149657e-05
ECU,01-Oct-2006,-1.06846753798326e-05
ECU,01-Jan-2007,-2.36331422800044e-05
ECU,01-Apr-2007,-1.15039103870887e-05
ECU,01-Jul-2007,-1.86025028034939e-05
ECU,01-Oct-2007,-4.4827350630216e-05
ECU,01-Jan-2008,-3.89339835875949e-05
ECU,01-Apr-2008,-4.93045010915765e-05
ECU,01-Jul-2008,-2.39815121549792e-05
ECU,01-Oct-2008,-2.38309646525976e-05
ECU,01-Jan-2009,-4.2604123279717e-05
ECU,01-Apr-2009,-5.68807125348818e-05
ECU,01-Jul-2009,-7.66978454514099e-05
ECU,01-Oct-2009,-6.59130623097416e-05
ECU,01-Jan-2010,-1.86847525701507e-05
ECU,01-Apr-2010,-6.62473336016025e-06
ECU,01-Jul-2010,-4.36074134719229e-06
ECU,01-Oct-2010,-9.32820617305013e-06
ECU,01-Jan-2011,-7.61447896993387e-05
ECU,01-Apr-2011,-9.08991870006785e-05
ECU,01-Jul-2011,-7.64085631371828e-05
ECU,01-Oct-2011,-8.34762723440158e-05
ECU,01-Jan-2012,-1.79172562480604e-05
ECU,01-Apr-2012,-2.25411436107951e-06
ECU,01-Jul-2012,-1.07345060149974e-05
ECU,01-Oct-2012,-6.72559715380551e-06
ECU,01-Jan-2013,-8.6433907776355e-06
ECU,01-Apr-2013,-2.13538626364736e-05
ECU,01-Jul-2013,-2.73330677158365e-05
ECU,01-Oct-2013,-3.38351010682267e-05
ECU,01-Jan-2014,-6.14954588461733e-05
ECU,01-Apr-2014,-3.00914076484434e-05
ECU,01-Jul-2014,-2.06812222918891e-05
ECU,01-Oct-2014,-1.50400316275897e-05
ECU,01-Jan-2015,-1.83639825548089e-05
ECU,01-Apr-2015,-1.01630121152594e-05
ECU,01-Jul-2015,-1.1060282653289e-05
ECU,01-Oct-2015,-1.10255511261959e-05
ECU,01-Jan-2016,-7.67150791585698e-06
ECU,01-Apr-2016,-6.35352183319735e-06
ECU,01-Jul-2016,-5.80786253241524e-06
ECU,01-Oct-2016,-1.37048455568593e-05
ECU,01-Jan-2017,-1.85784248398547e-05
ECU,01-Apr-2017,-7.69931376351504e-06
ECU,01-Jul-2017,-7.69889368352186e-06
ECU,01-Oct-2017,-5.56009454835275e-06
ECU,01-Jan-2018,-2.36888769303218e-05
ECU,01-Apr-2018,-5.42390375239701e-05
ECU,01-Jul-2018,-6.74999115892651e-05
ECU,01-Oct-2018,-5.83916918594421e-05
ECU,01-Jan-2019,-1.86470689984552e-05
ECU,01-Apr-2019,-1.08426595892111e-05
ECU,01-Jul-2019,-9.90611246385875e-06
ECU,01-Oct-2019,-1.15226416037137e-05
ECU,01-Jan-2020,-3.17359910655552e-05
ECU,01-Apr-2020,-6.37307887359644e-05
ECU,01-Jul-2020,-7.44952077240632e-05
ECU,01-Oct-2020,-8.60816547493243e-05
ECU,01-Jan-2021,-7.59947158158507e-05
ECU,01-Apr-2021,-6.50246904537893e-05
ECU,01-Jul-2021,-5.72815129498284e-05
ECU,01-Oct-2021,-6.65874359199042e-05
ECU,01-Jan-2022,-8.37805021864619e-05
ECU,01-Apr-2022,-8.91918099934378e-05
ECU,01-Jul-2022,-9.54386013240936e-05
ECU,01-Oct-2022,-0.000101598294720687
ECU,01-Jan-2023,-8.64378381746475e-05
ECU,01-Apr-2023,-3.59221240365102e-05
ECU,01-Jul-2023,-2.06771949608335e-05
ECU,01-Oct-2023,-3.90520924499135e-06
ECU,01-Jan-2024,-2.99088594036264e-06
ECU,01-Apr-2024,-3.91829929017442e-05
ECU,01-Jul-2024,-6.62119877366787e-05
ECU,01-Oct-2024,-9.40791747190843e-05
ECU,NaT,NaN
ECU,NaT,NaN
ECU,NaT,NaN
ESP,01-Jan-1997,-3.27518317295564e-06
ESP,01-Apr-1997,-1.03967769272415e-06
ESP,01-Jul-1997,-1.04554523912964e-06
ESP,01-Oct-1997,-1.08796682100761e-06
ESP,01-Jan-1998,-1.61562233407309e-06
ESP,01-Apr-1998,-1.14787965364968e-06
ESP,01-Jul-1998,-5.74432265500245e-06
ESP,01-Oct-1998,-4.1121392771071e-05
ESP,01-Jan-1999,-5.9689696795419e-05
ESP,01-Apr-1999,-0.000137238755780392
ESP,01-Jul-1999,-0.000130983065415664
ESP,01-Oct-1999,-5.85269708905278e-05
ESP,01-Jan-2000,-9.52036765589997e-05
ESP,01-Apr-2000,-1.82561442851079e-05
ESP,01-Jul-2000,-6.43529577772202e-05
ESP,01-Oct-2000,-2.90026271379622e-05
ESP,01-Jan-2001,-5.55984919805089e-06
ESP,01-Apr-2001,-1.50967989566563e-05
ESP,01-Jul-2001,-6.75552500853987e-06
ESP,01-Oct-2001,-3.19915995355522e-05
ESP,01-Jan-2002,-9.84180467848138e-05
ESP,01-Apr-2002,-6.48735184565593e-05
ESP,01-Jul-2002,-6.08865124382357e-05
ESP,01-Oct-2002,-8.38526513255052e-06
ESP,01-Jan-2003,-1.25409728873108e-07
ESP,01-Apr-2003,-2.69033164297097e-06
ESP,01-Jul-2003,-5.20297760347929e-06
ESP,01-Oct-2003,-1.20670181595327e-06
ESP,01-Jan-2004,-1.90920895088252e-06
ESP,01-Apr-2004,-2.58918528073123e-06
ESP,01-Jul-2004,-7.20329951210663e-06
ESP,01-Oct-2004,-5.26156825482323e-05
ESP,01-Jan-2005,-0.000139178546513318
ESP,01-Apr-2005,-0.000247040225784465
ESP,01-Jul-2005,-0.000278234304334673
ESP,01-Oct-2005,-0.000229444192015675
ESP,01-Jan-2006,-0.000135168308631612
ESP,01-Apr-2006,-8.98807575647014e-05
ESP,01-Jul-2006,-5.69299364022891e-05
ESP,01-Oct-2006,-3.66994242224912e-05
ESP,01-Jan-2007,-4.41711984735083e-05
ESP,01-Apr-2007,-6.79432470977409e-06
ESP,01-Jul-2007,-1.39272617025678e-05
ESP,01-Oct-2007,-6.36632493213032e-05
ESP,01-Jan-2008,-8.78064714797204e-05
ESP,01-Apr-2008,-5.11072683691695e-05
ESP,01-Jul-2008,-5.90447973676821e-05
ESP,01-Oct-2008,-1.19391968792852e-05
ESP,01-Jan-2009,-6.61667814572649e-06
ESP,01-Apr-2009,-9.94267438585388e-05
ESP,01-Jul-2009,-0.000121316448645834
ESP,01-Oct-2009,-8.93357864881968e-05
ESP,01-Jan-2010,-2.73947628300184e-05
ESP,01-Apr-2010,-9.18927488671329e-06
ESP,01-Jul-2010,-5.98272811515058e-06
ESP,01-Oct-2010,-5.94309998836445e-06
ESP,01-Jan-2011,-1.07452596385799e-05
ESP,01-Apr-2011,-2.82122901392583e-05
ESP,01-Jul-2011,-5.00064947528213e-05
ESP,01-Oct-2011,-8.28737458553216e-05
ESP,01-Jan-2012,-0.000202693496371769
ESP,01-Apr-2012,-0.000232021846998642
ESP,01-Jul-2012,-0.000219714369159035
ESP,01-Oct-2012,-0.000136654903017582
ESP,01-Jan-2013,-8.03042146504594e-06
ESP,01-Apr-2013,-1.81788639662865e-06
ESP,01-Jul-2013,-1.75056189249272e-06
ESP,01-Oct-2013,-1.06162692278455e-05
ESP,01-Jan-2014,-3.8897043216228e-05
ESP,01-Apr-2014,-7.13519938814465e-05
ESP,01-Jul-2014,-5.88753033371148e-05
ESP,01-Oct-2014,-2.50415760522337e-05
ESP,01-Jan-2015,-5.57301121180003e-05
ESP,01-Apr-2015,-6.40541096759101e-05
ESP,01-Jul-2015,-7.73902237449592e-05
ESP,01-Oct-2015,-0.000142653688919659
ESP,01-Jan-2016,-0.000104069616582335
ESP,01-Apr-2016,-3.79346643903584e-05
ESP,01-Jul-2016,-6.62782961623886e-05
ESP,01-Oct-2016,-1.78483360562897e-05
ESP,01-Jan-2017,-3.14347266908159e-05
ESP,01-Apr-2017,-0.000113112861826599
ESP,01-Jul-2017,-0.000102705292333822
ESP,01-Oct-2017,-0.000193184180602894
ESP,01-Jan-2018,-0.00010501374959057
ESP,01-Apr-2018,-1.08469278463916e-05
ESP,01-Jul-2018,-8.69208184794241e-06
ESP,01-Oct-2018,-1.9441180204729e-07
ESP,01-Jan-2019,-5.65158077461316e-05
ESP,01-Apr-2019,-0.000151854484393498
ESP,01-Jul-2019,-0.000144075384747628
ESP,01-Oct-2019,-0.000133486194866452
ESP,01-Jan-2020,-7.75934966859667e-05
ESP,01-Apr-2020,-3.14863028647437e-05
ESP,01-Jul-2020,-2.96006448510725e-05
ESP,01-Oct-2020,-3.02573564266934e-05
