country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD_OLD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star,country_add,dates,PRITHVI_MOISTURE_STD
AUS,5.184956684918118,1.91740413,-3.165001496,11.697352743738332,1.396446831,10/1/99,1999,1.4819468565449583,-2.455794367,4.8235742707329665,6.8,34.541249578555444,-1.516666667,,,,,,,35.154862804436284,14.697174246351283,AUS,1-Oct-99,-1.16E-06
AUS,7.351237091,2.802359882,0.3239594860574568,19.56776453419362,0.2711625345851651,1/1/00,2000,4.447077363026514,11.330235117414809,4.224744861233032,8.8,49.19810018035218,-1.433333333,,,,,,,1.421965288024047,16.60649963256981,AUS,1-Jan-00,-2.40E-06
AUS,8.142132879304786,3.083700440528634,10.73722484704649,20.15038094920638,1.081085002301297,4/1/00,2000,4.447077363026514,11.330235117414809,5.2444568111355006,9.2,35.45952884948787,-0.84,,,,,,,2.789019524,14.459425962702689,AUS,1-Apr-00,-1.70E-06
AUS,8.885337048254582,6.113537118,13.307440586555286,10.804463823203946,-0.423172645,7/1/00,2000,4.447077363026514,11.330235117414809,3.973172352551902,8.9,28.325668739012233,-0.56,,,,,,,2.3200687137854654,12.04684870690675,AUS,1-Jul-00,-8.19E-07
AUS,6.429933036805324,5.788712011577424,20.95231555,3.7249001008676785,0.1652417359487903,10/1/00,2000,4.447077363026514,11.330235117414809,2.9055943095086967,7.6,21.655011882152778,-0.803333333,,,,,,,5.181530250541822,9.096211736613618,AUS,1-Oct-00,-1.86E-06
AUS,6.206111216549637,6.025824964131994,18.93590148405433,-1.324019444,4.787419128,1/1/01,2001,4.441672930239656,12.42929265944798,2.1975051856706784,9.5,6.119343305575531,-0.613333333,,,,,,,11.350928342481406,12.105436833584573,AUS,1-Jan-01,-8.13E-06
AUS,5.887964789268207,6.125356125356125,15.008700268381167,2.9050099024744425,4.460454020669119,4/1/01,2001,4.441672930239656,12.42929265944798,0.9962983270431104,8.6,2.2584247938725266,-0.34,,,,,,,12.265477261862005,4.6234860065720875,AUS,1-Apr-01,-9.85E-06
AUS,5.4643591501028155,2.469135802469136,11.79200685935642,2.3694256461189944,6.313124250050029,7/1/01,2001,4.441672930239656,12.42929265944798,0.4892362925611015,8,-12.90081349,-0.096666667,,,,,,,10.59685782822389,5.366271601103434,AUS,1-Jul-01,-9.61E-06
AUS,7.426691772,3.146374829001368,3.980562026,-4.479626042,9.570824904,10/1/01,2001,4.441672930239656,12.42929265944798,0.1673182937314887,7.5,-27.77668744,-0.306666667,,,,,,,8.906237556203857,-0.165804051,AUS,1-Oct-01,-9.70E-06
AUS,6.820720157255189,2.976995940460081,2.4842258033114906,0.214271894,5.238238581090982,1/1/02,2002,2.9816027940144827,-4.74060658,1.3372586567694578,9,-19.22828233,-0.06,,,,,,,7.867977223640816,-7.136943906,AUS,1-Jan-02,-1.21E-05
AUS,7.562031207680864,2.818791946308725,-6.954901357,0.3243532117536807,3.453970641030289,4/1/02,2002,2.9816027940144827,-4.74060658,1.3253787532159889,8.9,-7.631648184,0.35,,,,,,,3.565934966894872,1.923515586190075,AUS,1-Apr-02,-1.11E-05
AUS,6.831955027701508,3.212851406,-6.238711478,2.220131472,4.130771748730051,7/1/02,2002,2.9816027940144827,-4.74060658,2.1465169830615416,9.7,5.328808119556538,0.9,,,,,,,5.862995336,8.263673385954522,AUS,1-Jul-02,-1.95E-05
AUS,7.160682509231409,2.917771883289125,-8.253039287,8.563213732968645,2.250374678736497,10/1/02,2002,2.9816027940144827,-4.74060658,1.992524822195474,9.2,27.557985800658713,1.3633333333333333,,,,,,,5.916985590097058,14.056199018857992,AUS,1-Oct-02,-2.90E-05
AUS,5.980573591,3.285151117,-12.59289066,10.458927865521318,4.172644994,1/1/03,2003,2.7346511262817668,-16.30057786,1.6792570124718242,11.2,38.21470669061344,0.5333333333333333,,,,,,,5.6739715584426005,24.599051864841847,AUS,1-Jan-03,-2.92E-05
AUS,5.190700829402162,2.610966057441253,-13.82469344,7.461905967145288,4.828918860338864,4/1/03,2003,2.7346511262817668,-16.30057786,1.9550651524723903,9.2,11.551535814290226,-0.346666667,,,,,,,4.654337764726888,18.403705789602594,AUS,1-Apr-03,-2.31E-05
AUS,6.164390506027506,2.594033722438392,-16.76228386,4.966086797356661,2.777738615880836,7/1/03,2003,2.7346511262817668,-16.30057786,3.2311353875128956,10.1,9.217704089233813,0.2466666666666666,,,,,,,2.737246500871165,13.402982913451977,AUS,1-Jul-03,-1.39E-05
AUS,7.051208529269504,2.448453608247423,-22.02244349,12.005839677846009,3.067284115028818,10/1/03,2003,2.7346511262817668,-16.30057786,4.300440651057458,10.1,11.88427438779005,0.3933333333333333,,,,,,,1.1357758826035915,17.331214116445967,AUS,1-Oct-03,-4.43E-06
AUS,7.945206830894902,2.035623409669211,-22.54787868,18.53440772,3.121821481020916,1/1/04,2004,2.3428691119712446,-11.39860222,4.341952085996703,10.6,7.291476235272154,0.2066666666666666,,,,,,,2.362508054770231,20.16823881674106,AUS,1-Jan-04,-4.99E-06
