country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star,OIL_YoY,IOD,HeatDry,HeatDryYoY,HeatDryF
LUX,2.2168053662328324,0.558846167,19.242485576314515,-12.65613533,-11.84115296,-10.02819418,,2015-07-01,2015,0.4746418813990044,19.7554307,2.447320253,7.0,-34.43978312,-15.22275131,1.64,,,,,,,,-15.3234213,-0.5051030421982337,0.5633333333333334,,,
LUX,-0.348655909,0.8156004564677544,14.109197708045109,-4.960335458,-15.27033108,-40.11946293,,2015-10-01,2015,0.4746418813990044,19.7554307,2.119860209,6.9,-29.74571615,-15.00175643,2.34,,,,,,,,-11.95725948,-0.4301975664006281,0.3433333333333333,,,
LUX,3.7084638869843145,0.2483138149726739,2.1911210191219777,-5.044728011,-11.55803367,-26.65131797,,2016-01-01,2016,0.2909323882040444,0.2840393641876326,1.795015801,6.8,-22.84256664,-7.391105615,1.84,,,,,,,,-7.382368443,-0.3713596735299572,-0.2533333333333333,,,
LUX,4.5277098703972785,0.019925611,-2.122180831,4.010802482841225,-1.257008921,-14.98606091,,2016-04-01,2016,0.2909323882040444,0.2840393641876326,1.493250817,6.7,-13.52347147,1.100564913,-0.06,,,,,,,,-1.25098902,-0.2608272506082725,-0.4666666666666666,,,
LUX,5.658542225244179,0.1663893510814863,-0.445876726,0.7200303302569822,-6.373836492,-21.69348177,,2016-07-01,2016,0.2909323882040444,0.2840393641876326,1.805761531,6.7,-1.413317413,4.834869311,-1.0,,,,,,,,1.3578834952982288,-0.091810430299425,-0.84,,,
LUX,6.062141698214729,0.7291007757099506,1.5130939948172717,-25.16777661,-5.029448784,72.00684020871262,,2016-10-01,2016,0.2909323882040444,0.2840393641876326,2.181566303,6.8,12.17968524,7.964671658,-1.08,,,,,,,,3.89814901,0.1308840413318026,-0.5033333333333333,,,
LUX,1.451343763346702,1.737238493723825,3.493609937292552,-2.474450523,4.1773617423482845,24.132238250030504,,2017-01-01,2017,1.7309889104878255,-1.836009952,2.087462747,7.0,28.97905548,12.06009528,-0.54,,,,,,,,10.40718645128211,0.5807022720566539,0.1533333333333333,,,
LUX,0.9663603447502168,1.709940899,2.459303674487079,-11.32345079,1.291457767435511,41.515225262317635,,2017-04-01,2017,1.7309889104878255,-1.836009952,2.330413769,7.0,8.096953184,2.388443064,0.05,,,,,,,,7.084043099166931,0.0871187184551238,0.4366666666666667,,,
LUX,1.348096173862734,1.880398671096381,-4.936022879,2.273999062677312,5.100172045892815,12.950401528808332,,2017-07-01,2017,1.7309889104878255,-1.836009952,2.410821412,6.9,7.83210872,0.646536265,-0.46,,,,,4.182110742984794,,,11.50852965058278,0.1373362445414849,0.4533333333333333,,,
LUX,1.5546385470908808,1.596377578001066,-8.360930542,13.48423949967774,7.318268085688451,-2.943362719,,2017-10-01,2017,1.7309889104878255,-1.836009952,2.994143497,6.8,10.58433076,0.584844587,-1.15,,,,,3.753740240571853,,,15.510186318851993,0.2471065989847716,0.0766666666666666,,,
LUX,2.863159811706062,1.085740606698685,-13.37580962,12.793196746226895,14.26104858576367,17.72064232011621,,2018-01-01,2018,1.5268417678467503,-4.179343042,3.32881006,6.9,11.09312814,0.494602574,-1.04,,,,,1.6296046616301596,2.6524649234107693,,19.82762718209812,0.2478999439985065,0.1999999999999999,,,
LUX,1.5654790993218537,1.282930173342475,-7.499835946,11.061017354812508,8.124209060475485,2.2563475615996476,,2018-04-01,2018,1.5268417678467503,-4.179343042,3.298961787,6.9,20.54136181,2.176003635,-0.31,,,,,1.7210752831482787,2.832811199837012,,14.955303239862454,0.5044408558740412,0.06,,,
LUX,1.1858682997885062,1.695689037,1.0066332753920992,-6.164205413,0.3917161738642649,16.880735280883208,,2018-07-01,2018,1.5268417678467503,-4.179343042,3.130030641,6.7,16.71627247,-3.999421396,0.16,,,,,1.065933206922297,3.268655390265552,,8.754955042068596,0.440199654444231,0.3999999999999999,,,
LUX,1.0033054989137646,2.043007254627652,3.1516401200880395,0.075963477,0.8175403287625782,2.2605902471905637,,2018-10-01,2018,1.5268417678467503,-4.179343042,2.125110751,6.5,3.391343095,-3.647804345,0.77,,,,,0.7995137128343036,3.341170771389662,,5.225126568444507,0.1118528166720937,0.3933333333333333,,,
LUX,1.4898779824244368,2.040749902,8.227259006,16.33642880064039,10.10144969895206,-3.978728944,,2019-01-01,2019,1.745338720445362,5.485418317795621,1.933558707,6.4,-6.7591683,-6.630398198,0.62,,,,,2.994407838986617,2.909685877432062,,-1.284773545,-0.0554973821989528,0.0466666666666666,,,
LUX,3.352625331400305,2.011216399149133,6.032791331360676,-1.337297608,-2.428229972,-4.795639839,,2019-04-01,2019,1.745338720445362,5.485418317795621,2.242126687,6.1,-8.993057625,-6.070830539,0.34,,,,,2.7088175631857547,3.154699670450749,,-3.746856919,-0.0736616127733797,0.64,,,
LUX,3.0701051484088193,1.580837555313281,4.582891443666237,-2.252683012,-2.011348849,-1.524038679,,2019-07-01,2019,1.745338720445362,5.485418317795621,2.797216869,6.0,-11.71353399,-0.917740318,-0.1,,,,,2.626035635750409,2.7951693141243985,,-2.546416623,-0.1748866968808318,1.163333333333333,,,
LUX,3.1200180135941835,1.348551024962564,3.0987314903154095,-12.83926405,-4.567626822,11.18446205803516,,2019-10-01,2019,1.745338720445362,5.485418317795621,3.351776524,5.9,-5.892414833,1.914209969,0.23,,,,,2.2399628004728265,2.8198717740043877,,-1.505791232,-0.0730707277785914,1.2733333333333332,,,
LUX,2.0964440958343156,1.486395968230689,3.002780813698669,-32.17643095,-25.41007637,-6.897102318,,2020-01-01,2020,0.821854848,-1.759811032,1.358534037,-6.8,-9.290943549,2.169785894,0.08,,,,,-0.280621778,2.970909479285778,,-4.663640433,-0.2085840988280013,-0.06,,,
LUX,-6.364897324,0.5181674565560981,2.0235006062600203,-28.27418266,-26.54500131,-22.65623061,,2020-04-01,2020,0.821854848,-1.759811032,-7.398615858,3.2,-22.5654289,-3.532921939,-0.56,,,,,-11.51799548,1.880052339532878,,-19.3236549,-0.5724217844727695,0.2633333333333333,,,
LUX,1.0530885215083607,0.7386596799141312,-4.873613219,-2.014373893,2.7332043303689657,12.248743847447209,,2020-07-01,2020,0.821854848,-1.759811032,-1.36467114,4.9,-6.872750791,0.544538086,-0.93,,,,,-4.940360112,2.0314674294323782,,-2.053365123,-0.3058158319870759,-0.1233333333333333,,,
LUX,1.2942414174745842,0.5441962881409212,-7.19191233,8.015895297265875,2.1982875177682715,-6.486674072,,2020-10-01,2020,0.821854848,-1.759811032,-0.922214289,6.5,0.954414186,7.703894381,-1.54,,,,,-2.845458898,1.9383771661774585,,3.8655075390227767,-0.2995260663507108,0.0433333333333333,,,
