country,GDP_YoY,CPI_YoY,FX_YoY,EX_YoY,IM_YoY,BAL_YoY,CPIF_YoY,quarter,year,CPI_YoY_annual,FX_YoY_annual,US_GDP_YoY,CHN_GDP_YoY,COMMODITY_YoY,COMMODITY_AGR_YoY,ENSO,PRITHVI_HEAT_STD,PRITHVI_MOISTURE_STD,PRITHVI_MOISTURE_EXTENT,PRITHVI_HEAT_EXTENT,GDP_YoY_star,CPI_YoY_star,FX_YoY_star,EX_YoY_star
SYC,,6.507966402317026,0.64347777763476,-49.65904826693147,-35.550158148815555,0.2685464484192712,5.094012042406996,2012-10-01,2012,7.109700330312426,10.859075493548964,1.572391134,8.1,-2.820512067,3.230563086,0.056666667,,,,,,,,1.1915637636272771
SYC,,6.217258689731653,-11.44503804468514,-26.352961622962447,-7.346667826750086,39.53294645217069,5.974291557113639,2013-01-01,2013,4.359457704928723,-11.907357759489155,0.945040628,7.9,-4.276381,0.973409313,-0.433333333,,,,,,,,0.8885910184735968
SYC,,4.209613978633763,-17.245953626568124,0.8029623452084023,-6.262586488954158,-23.208865572737935,6.91594850899651,2013-04-01,2013,4.359457704928723,-11.907357759489155,1.689805983,7.6,-3.27528936,5.516450655,-0.356666667,,,,,,,,4.364476829792641
SYC,,3.543712479961929,-11.26665575360768,-16.93928992204642,10.23523600652696,67.04066897352538,7.514594020873904,2013-07-01,2013,4.359457704928723,-11.907357759489155,2.50790439,7.9,-1.638429363,-3.606602678,-0.316666667,,,,,,,,5.210646201149618
SYC,,3.467245671387548,-7.671783613095684,-1.057582932722145,-7.508321895164194,-15.728952053705225,6.597539543058,2013-10-01,2013,4.359457704928723,-11.907357759489155,3.282607692,7.7,-2.77788128,-4.066248998,-0.17,,,,,,,,4.41698343417386
SYC,,2.558386070716146,-2.251007623297885,8.8675184169404,-0.6674708208103008,-15.555821095832933,4.3487250172295,2014-01-01,2014,1.392250099647486,5.75939265871327,1.919235454,7.6,-3.31396337,0.486255042,-0.463333333,,,,,,,,3.2297533602899593
SYC,,1.574923191613986,3.6156919559484857,-1.9558470438321376,8.503200627273522,43.50560726610726,1.423223500050551,2014-04-01,2014,1.392250099647486,5.75939265871327,2.561629638,7.7,1.590692176,0.897197235,0.21,,,,,,,,6.812242906745444
SYC,,0.9552663294819728,5.641710114702803,-6.942690874742374,-5.310550107974654,-2.6989131154044665,-1.0925005758663,2014-07-01,2014,1.392250099647486,5.75939265871327,2.901294901,7.3,-4.822335451,-3.122258373,0.066666667,,,,,,,,4.563042585748093
SYC,,0.4804248067778392,16.031176187499675,-21.66074638211678,-16.41195037510449,-7.4921543342715395,-2.436772512942259,2014-10-01,2014,1.392250099647486,5.75939265871327,2.687622606,7.4,-17.19131184,-4.674752518,0.633333333,,,,,,,,-3.303778488173888
SYC,10.194044442403838,4.155028873032325,13.789049194018045,-65.75180807604217,-55.949601763705935,-38.9975083167147,-1.86909715342448,2015-01-01,2015,4.041913542299693,4.870903836654979,3.615638523,7.1,-31.573579,-16.75825835,0.466666667,,,,,,,,-10.800016945181566
SYC,9.457467851594403,3.982213619015875,9.082915053170224,-71.81334657887537,-69.46506809590277,-63.846794631680794,-0.2294416918830846,2015-04-01,2015,4.041913542299693,4.870903836654979,3.628918559,7.1,-31.21861382,-20.27474624,0.933333333,,,,,,,,-13.752126171811156
SYC,13.575520549122745,4.446568355524808,3.065693814915993,-74.62753414548851,-67.71791901073276,-61.0117967086998,1.976245134244935,2015-07-01,2015,4.041913542299693,4.870903836654979,2.695917567,7.0,-34.43978312,-15.22275131,1.866666667,,,,,,,,-16.25947228122893
SYC,3.1463803682811653,3.583843321625764,-6.454042715484343,-72.96673149410415,-65.19553375321743,-55.90443567438301,2.078545356225527,2015-10-01,2015,4.041913542299693,4.870903836654979,1.906113151,6.9,-29.74571615,-15.00175643,2.58,,,,,,,,5.044427036976474
SYC,8.835374476829362,-1.343489314410356,-4.544159681718152,-31.51071609158702,14.187825251290745,60.24660597313887,1.571543949387539,2016-01-01,2016,-1.0147495384321057,0.1042820146030298,1.741853651,6.8,-22.84256664,-7.391105615,2.15,,,,,,,,3.3791678905625826
SYC,14.916025372304476,-1.236409228453073,-0.0605845153989204,-12.305556906507064,59.41427944711699,192.50425925716007,-0.1999733368883849,2016-04-01,2016,-1.0147495384321057,0.1042820146030298,1.522115935,6.7,-13.52347147,1.100564913,0.393333333,,,,,,,,-4.0998037303800405
SYC,12.2696716622807,-1.098027865350764,2.2691228186668466,55.46270386610561,69.77135868482185,79.55752165870922,-0.91677269909631,2016-07-01,2016,-1.0147495384321057,0.1042820146030298,1.647560572,6.7,-1.413317413,4.834869311,-0.546666667,,,,,,,,-0.709113094713502
SYC,12.594207153497706,-0.38107174551423,2.752749436862345,21.42285198807985,95.02969738726364,142.66155624666192,-0.2748071383637717,2016-10-01,2016,-1.0147495384321057,0.1042820146030298,2.35400431,6.8,12.17968524,7.964671658,-0.666666667,,,,,,,,1.4356112797825027
SYC,8.649018348552584,1.617044853764995,2.8424308486827643,675.1213246170867,155.09428691281877,-69.61451725812111,0.2120398900042739,2017-01-01,2017,2.8550392543663254,2.4694589453008007,1.217531541,7.0,28.97905548,12.06009528,-0.16,,,,,,,,10.263701247458862
SYC,8.271342632697355,3.045333287915642,2.268286573146261,512.478388888443,121.80317174897044,-65.76352825139338,0.6445364680737744,2017-04-01,2017,2.8550392543663254,2.4694589453008007,2.619923042,7.0,8.096953184,2.388443064,0.31,,,,,,,,9.333438625331922
SYC,6.570061650018166,3.443406772517743,2.5084530748215483,533.195631845312,144.01638309016914,-73.04735834499627,0.1810997695094502,2017-07-01,2017,2.8550392543663254,2.4694589453008007,2.732745931,6.9,7.83210872,0.646536265,-0.113333333,,,,,,,,11.90666053925749
