quarter,CPI_YoY,CPIF_YoY,FX_YoY,EX_YoY,country
2023-07-01,3.767577606792307,5.72415494695285,-0.04551370184078252,-3.8461538461538547,KWT
2023-10-01,3.651168899395823,5.413243112614815,0.04377449090473551,7.751937984496093,KWT
2024-01-01,3.220779220779274,4.990494296577946,0.4711325485561302,-3.2139577594123003,KWT
2024-04-01,3.06148700797525,5.81749941355855,0.13140747163251643,-4.446546830652787,KWT
2024-07-01,2.889286627460956,5.880980163360561,-0.735269638125513,-1.6190476190476089,KWT
2024-10-01,2.432843385707046,4.883081155433287,-0.5063514480485032,-5.395683453237399,KWT
2025-01-01,2.466029189733215,5.138071525577138,0.32586702552566127,-1.6129032258064724,KWT
2025-04-01,2.271592611083425,4.810463311904211,-0.1633178542483904,-6.336633663366342,KWT
2025-07-01,2.410536779324106,5.929027992065265,-0.061525120659522425,-12.003872216844147,KWT
2025-10-01,,,-0.4092594239142766,,KWT
