lat,lon,population
28.0,-106.0,58417.80389624966
28.0,-105.0,276153.0955880569
28.0,-104.0,3948.4283793619397
28.0,-103.0,979.2108422201709
28.0,-102.0,42959.45983689956
28.0,-101.0,222967.97787359776
28.0,-100.0,118067.98862298913
28.0,-99.0,131022.49952250406
28.0,28.0,1.299981556712737e-05
28.0,29.0,50281.579066090635
28.0,31.0,6280331.924164894
28.0,32.0,16.544442264570613
28.0,33.0,51252.43580968011
28.0,34.0,71322.57740011105
28.0,35.0,32893.370574086686
28.0,70.0,3960070.8190226825
28.0,71.0,129616.95160734747
28.0,72.0,291656.33539238723
28.0,73.0,2048320.0292195869
28.0,74.0,1890861.780387431
28.0,75.0,4663142.801391376
28.0,76.0,6278927.56682752
28.0,77.0,11928262.366191337
28.0,78.0,12484366.682445701
28.0,79.0,8312544.27171549
28.0,80.0,6221852.901363867
28.0,81.0,5909434.802692479
28.0,82.0,4489541.773098283
28.0,83.0,2842664.7826602734
28.0,88.0,34069.469535542274
28.0,89.0,45133.354695525835
28.0,92.0,74546.89405379914
28.0,93.0,32662.90373843911
28.0,94.0,209732.98659511597
28.0,95.0,1184739.0115827452
28.0,96.0,976842.5852466644
28.0,97.0,22336.362795663525
29.0,-118.0,33.579582060726345
29.0,-115.0,153.17860447093173
29.0,-114.0,4197.338505687568
29.0,-113.0,581.3942431039211
29.0,-112.0,32423.60932704375
29.0,-111.0,968023.6279764664
29.0,-110.0,15532.819854889642
29.0,-109.0,8919.198186252277
29.0,-108.0,40658.407322955754
29.0,-107.0,90927.5192587934
29.0,-106.0,1036233.4004398929
29.0,-105.0,6299.071647166659
29.0,-104.0,3404.280751105688
29.0,-103.0,1354.3680435469068
29.0,-102.0,3041.268239158868
29.0,-101.0,430616.04360108566
29.0,-100.0,78115.53478388656
29.0,25.0,2157.1831887326002
29.0,26.0,38088.43637274965
29.0,27.0,6.399909761967137e-05
29.0,29.0,0.008258883215603783
29.0,30.0,75211.34545578448
29.0,31.0,10746662.13193967
29.0,32.0,2649.740551134721
29.0,33.0,31940.152475220617
29.0,34.0,7679.057723156758
29.0,35.0,89409.0876045933
29.0,72.0,1954717.3409833177
29.0,73.0,2297401.962311664
29.0,74.0,1642125.691434701
29.0,75.0,2429785.2924283138
29.0,76.0,5891642.8489627
29.0,77.0,38364009.97142479
29.0,78.0,13903778.307520924
29.0,79.0,10159307.63082787
29.0,80.0,4257865.049573281
29.0,81.0,1798372.4026030921
29.0,93.0,45271.92183897293
29.0,94.0,41041.3212137719
29.0,95.0,45875.92717216323
29.0,96.0,10563.218956804441
29.0,97.0,33367.6677566522
30.0,-116.0,22834.49315272083
30.0,-115.0,1764.1380850289588
30.0,-114.0,806.8245722666989
30.0,-113.0,3452.849653860099
30.0,-112.0,2834.5454084180014
30.0,-111.0,18486.13200483114
30.0,-110.0,39036.64166034497
30.0,-109.0,10154.286243584
30.0,-108.0,98017.47834630938
30.0,-107.0,26213.82865397844
30.0,-106.0,3066.286205492129
30.0,-105.0,1701.6720568871979
30.0,-104.0,32544.774937214617
30.0,-103.0,1087.842848229047
30.0,-102.0,1036.541521028188
30.0,-101.0,1041.8351685535272
30.0,25.0,4161.819006698879
30.0,30.0,83186.19935942911
30.0,31.0,32662609.862066187
30.0,32.0,1661635.4385383306
30.0,33.0,757278.078561098
30.0,34.0,10060.032750999657
30.0,35.0,282308.46751896525
30.0,73.0,6956695.287979099
30.0,74.0,4720912.561026914
30.0,75.0,5708296.135988715
30.0,76.0,6155787.602040659
30.0,77.0,7935151.754691469
30.0,78.0,8554720.731103037
30.0,79.0,1987171.9899285685
30.0,80.0,1429503.616335408
30.0,81.0,390939.30246788915
31.0,-117.0,150.59977610377962
31.0,-116.0,119788.67349643614
31.0,-115.0,36981.62284087722
31.0,-114.0,58582.627423201215
31.0,-113.0,21379.80515892213
31.0,-112.0,97495.2689628491
31.0,-111.0,399523.9944040549
31.0,-110.0,210666.587382549
31.0,-109.0,7972.349424213375
31.0,-108.0,27221.255844848176
31.0,-107.0,12778.685489574766
31.0,-106.0,22186.725829269963
31.0,-105.0,2309.42785232835
31.0,25.0,1818.0045201669227
31.0,26.0,10251.668512914004
31.0,27.0,301614.48187669896
31.0,28.0,55140.96948880418
31.0,29.0,129578.15468481558
31.0,30.0,11598619.648955967
31.0,31.0,23129401.808830574
31.0,32.0,12227221.015406836
31.0,33.0,127936.69283925582
31.0,34.0,1798065.159674653
31.0,35.0,1026762.4996411589
31.0,74.0,14383896.43768191
31.0,75.0,5617821.547844107
31.0,76.0,9210201.420472112
31.0,77.0,6301108.645384551
31.0,78.0,973198.8568068715
31.0,79.0,128364.28729974816
31.0,80.0,45621.86086537236
32.0,-117.0,1625118.8491853247
32.0,-116.0,18978.462945655003
32.0,-115.0,304844.1673663967
32.0,-114.0,5004.592052813399
32.0,-113.0,18852.321871403736
32.0,-112.0,7899.542063849678
32.0,-108.0,35263.26377886887
32.0,-107.0,562936.3163769043
32.0,-106.0,2124859.979623909
32.0,25.0,66355.70346835956
32.0,26.0,63260.7026432212
32.0,31.0,308037.32036118984
32.0,32.0,47079.84471086413
32.0,75.0,8874019.234457878
32.0,76.0,4806687.862868221
32.0,77.0,1967788.0327010166
32.0,78.0,99622.46247382776
32.0,79.0,6172.312956498541
33.0,-117.0,4855258.761087997
33.0,-116.0,355491.8220588346
33.0,-115.0,1053709.004421473
33.0,74.0,7398088.409524969
33.0,75.0,5747282.542852494
33.0,76.0,956868.4389565233
33.0,77.0,23291.365752732258
33.0,78.0,2860.8484902522537
33.0,79.0,4176.266138570125
34.0,74.0,4802111.50096231
34.0,75.0,5138826.272425644
34.0,76.0,85704.72149356427
34.0,77.0,55367.220211038264
34.0,78.0,184397.57055731985
34.0,79.0,6910.4119239243955
35.0,74.0,579234.9437791045
35.0,75.0,147876.08484418434
35.0,76.0,308274.0460119152
35.0,77.0,52191.29505435149
35.0,78.0,20119.14334455991
35.0,79.0,3486.895839675006
